date,ticker,positive,tweets
20170101,AAAS,0.635,3367
20170101,AAFK,0.034,2236
20170101,AAT6,0.492,7286
20170101,AAYJ,0.215,3870
20170101,ABB,0.113,3558
20170101,ABEL,0.879,5185
20170101,ABI6,0.473,5417
20170101,ABSY,0.442,1962
20170101,ABW,0.084,1571
20170101,ACH,0.284,1537
20170101,ACI,0.953,842
20170101,ACOU,0.215,1926
20170101,ADB,0.6,2494
20170101,ADGI,0.854,5160
20170101,ADM0,0.89,1168
20170101,ADP,0.714,1530
20170101,ADUC,0.059,6727
20170101,ADV,0.32,1577
20170101,ADZS,0.223,1644
20170101,AEEQ,0.926,7929
20170101,AEQJ,0.937,2558
20170101,AFB0,0.138,4145
20170101,AFFT,0.349,5529
20170101,AFO,0.943,1335
20170101,AFZU,0.47,35
20170101,AGAU,0.566,7061
20170101,AGF,0.101,1111
20170101,AGKJ,0.444,2104
20170101,AGUY,0.885,1646
20170101,AHEL,0.163,5757
20170101,AHFM,0.146,6557
20170101,AHGN,0.972,7029
20170101,AHI,0.684,3505
20170101,AHSV,0.64,2700
20170101,AHWU,0.349,472
20170101,AID,0.748,2946
20170101,AIJQ,0.332,5322
20170101,AIS,0.127,1256
20170101,AJLP,0.235,6852
20170101,AKA,0.165,3315
20170101,AKD,0.608,173
20170101,AKE0,0.947,6209
20170101,AKQ3,0.954,5637
20170101,AKRG,0.929,654
20170101,AKZR,0.408,6244
20170101,ALYQ,0.907,2099
20170101,AMD2,0.876,5368
20170101,AMD6,0.21,159
20170101,AMDO,0.766,6007
20170101,AMJ,0.834,3658
20170101,AMK2,0.22,5576
20170101,AMR3,0.63,1089
20170101,AMT5,0.706,3172
20170101,ANAH,0.303,2303
20170101,ANC2,0.621,2020
20170101,ANJO,0.595,241
20170101,ANJQ,0.918,7065
20170101,ANSD,0.875,7616
20170101,ANSZ,0.68,420
20170101,AOR8,0.276,7956
20170101,AOU,0.533,7354
20170101,APL,0.909,2943
20170101,APWX,0.251,2342
20170101,AQH4,0.889,6161
20170101,AQIC,0.089,6884
20170101,AQLC,0.145,5101
20170101,AQM3,0.704,6106
20170101,AQXQ,0.392,4321
20170101,ARG7,0.765,2170
20170101,ATG,0.571,1990
20170101,ATGT,0.507,3757
20170101,AUB8,0.932,433
20170101,AUOH,0.154,4300
20170101,AUR,0.623,5090
20170101,AUZF,0.206,7131
20170101,AVMS,0.388,8333
20170101,AVNV,0.787,4367
20170101,AVUM,0.663,6784
20170101,AWF,0.861,6119
20170101,AWHU,0.565,2205
20170101,AWN,0.218,4070
20170101,AWOU,0.228,975
20170101,AWSP,0.433,4307
20170101,AWU,0.759,6574
20170101,AWV,0.219,5633
20170101,AWY,0.073,782
20170101,AXE,0.986,8450
20170101,AXLJ,0.853,539
20170101,AYL,0.426,6316
