date,ticker,positive,tweets
20170123,AAAS,0.564,7061
20170123,AAFK,0.291,3485
20170123,AAT6,0.437,7897
20170123,AAYJ,0.403,704
20170123,ABB,0.254,1204
20170123,ABEL,0.427,1151
20170123,ABI6,0.493,6002
20170123,ABW,0.671,4019
20170123,ACH,0.379,5407
20170123,ACI,0.1,6260
20170123,ACOU,0.35,4003
20170123,ACWQ,0.886,6085
20170123,ADB,0.46,5138
20170123,ADB2,0.19,3295
20170123,ADGI,0.65,2708
20170123,ADM0,0.439,2586
20170123,ADP,0.689,4097
20170123,ADQ,0.241,3607
20170123,ADUC,0.663,7612
20170123,ADV,0.978,796
20170123,ADZS,0.486,4012
20170123,AEEQ,0.152,7524
20170123,AEQJ,0.751,7823
20170123,AFEO,0.872,4228
20170123,AFFT,0.381,3370
20170123,AFZU,0.822,7122
20170123,AGAU,0.708,4347
20170123,AGF,0.683,5828
20170123,AGKJ,0.636,1109
20170123,AGUY,0.613,6433
20170123,AGZ,0.398,2095
20170123,AHEL,0.196,4390
20170123,AHFM,0.83,775
20170123,AHGN,0.934,7222
20170123,AHSV,0.164,4340
20170123,AHWU,0.568,8683
20170123,AID,0.62,307
20170123,AIDA,0.404,6535
20170123,AIJQ,0.462,6732
20170123,AIS,0.951,3306
20170123,AJD,0.035,6432
20170123,AJLP,0.685,343
20170123,AJQ,0.924,5865
20170123,AKA,0.951,2536
20170123,AKD,0.401,1719
20170123,AKG,0.327,4248
20170123,AKQ3,0.482,3587
20170123,AKRG,0.649,1460
20170123,AKZR,0.135,1976
20170123,ALVM,0.363,2302
20170123,ALYQ,0.53,3944
20170123,AMD2,0.313,3471
20170123,AMD6,0.53,3906
20170123,AMDO,0.287,7272
20170123,AMJ,0.594,1177
20170123,AMK2,0.509,3272
20170123,AMR3,0.584,2822
20170123,AMT5,0.607,6135
20170123,AMXS,0.35,4006
20170123,ANAH,0.86,2217
20170123,ANC2,0.189,3751
20170123,ANJO,0.853,3581
20170123,ANJQ,0.165,2838
20170123,ANK,0.516,682
20170123,ANSD,0.194,820
20170123,ANSZ,0.843,1056
20170123,AOR8,0.326,5730
20170123,AOU,0.798,2122
20170123,AOZ,0.308,2479
20170123,APL,0.248,3972
20170123,APP5,0.276,3119
20170123,APU9,0.572,4664
20170123,APWX,0.204,5276
20170123,AQH4,0.696,1037
20170123,AQIC,0.229,4987
20170123,AQKX,0.992,3528
20170123,AQLC,0.408,1393
20170123,AQM3,0.202,3429
20170123,AQXQ,0.372,7682
20170123,ARG7,0.438,6306
20170123,ATG,0.956,3888
20170123,ATGT,0.178,231
20170123,ATPJ,0.945,8251
20170123,ATT,0.104,4220
20170123,AUB8,0.199,3633
20170123,AUHM,0.346,7696
20170123,AUOH,0.439,1343
20170123,AUP,0.354,5100
20170123,AUR,0.833,46
20170123,AUZF,0.45,6572
20170123,AVMS,0.716,5541
20170123,AVNV,0.908,6421
20170123,AVUM,0.265,6827
20170123,AWF,0.034,8036
20170123,AWHU,0.102,8077
20170123,AWN,0.475,4356
20170123,AWSP,0.709,2420
20170123,AWU,0.758,120
20170123,AWV,0.407,6660
20170123,AXB2,0.62,8342
20170123,AXE,0.581,6584
20170123,AXLJ,0.491,3286
20170123,AYL,0.594,8101
20170123,AYOI,0.296,5554
20170123,AYSI,0.232,6197
20170123,AYUY,0.811,6012
20170123,AYW,0.598,8042
20170123,AZF4,0.159,6395
20170123,AZG7,0.447,7977
20170123,AZGG,0.8,7205
20170123,AZM,0.958,927
20170123,BAC,0.01,4136
20170123,BAEC,0.336,4528
20170123,BAG,0.977,1453
20170123,BAS1,0.759,7844
20170123,BAU,0.077,483
20170123,BBAE,0.848,1029
20170123,BBFU,0.511,2013
20170123,BBIU,0.499,4637
20170123,BBLY,0.369,8364
20170123,BBNH,0.644,5863
20170123,BBQ,0.426,4556
20170123,BBVT,0.274,2550
20170123,BCG3,0.137,4191
20170123,BCJM,0.574,836
20170123,BCRT,0.478,8144
20170123,BCT2,0.41,6798
20170123,BCXY,0.041,3259
20170123,BDA0,0.302,6733
20170123,BDBB,0.933,4306
20170123,BDL,0.136,1008
20170123,BDYJ,0.583,6673
20170123,BEF1,0.949,5278
20170123,BERL,0.991,2775
20170123,BFEU,0.285,4204
20170123,BFJ,0.659,1405
20170123,BFM9,0.894,1884
20170123,BFMF,0.407,261
20170123,BFSN,0.131,843
20170123,BFVJ,0.286,7330
20170123,BGEA,0.306,691
20170123,BGN,0.191,4236
20170123,BHA,0.918,5868
20170123,BHT,0.742,2706
20170123,BHYA,0.687,1633
20170123,BIC6,0.113,3214
20170123,BICJ,0.887,4414
20170123,BIEN,0.452,1680
20170123,BIOH,0.123,4649
20170123,BIY1,0.043,150
20170123,BJB1,0.656,6792
20170123,BJEZ,0.405,6497
20170123,BJZ,0.992,6752
20170123,BKJ,0.846,1492
20170123,BKK7,0.957,3912
20170123,BKMV,0.561,6940
20170123,BKOQ,0.695,7146
20170123,BKR,0.33,5749
20170123,BLI5,0.792,1538
20170123,BLQ,0.497,990
20170123,BMHQ,0.94,3342
20170123,BMTK,0.582,4318
20170123,BNBC,0.193,3428
20170123,BND,0.067,6414
20170123,BNFS,0.157,2931
20170123,BNR,0.119,1051
20170123,BNTG,0.426,1779
20170123,BOK8,0.836,5471
20170123,BOSR,0.402,3280
20170123,BOT,0.206,3908
20170123,BPA6,0.559,2067
20170123,BQD,0.349,3943
20170123,BQD1,0.015,4258
20170123,BQJI,0.581,6147
20170123,BQJU,0.312,3955
20170123,BQM5,0.814,790
20170123,BQY0,0.154,165
20170123,BRCC,0.473,7409
20170123,BRN7,0.693,2548
20170123,BRW0,0.203,8673
20170123,BRYL,0.926,2824
20170123,BSAM,0.401,656
20170123,BSBK,0.454,4326
20170123,BSL0,0.885,385
20170123,BTFA,0.169,2089
20170123,BTSA,0.385,3998
20170123,BTVS,0.354,5390
20170123,BUM,0.401,2549
20170123,BURF,0.635,4033
20170123,BURM,0.676,1834
20170123,BUS,0.519,6134
20170123,BUVF,0.551,3134
20170123,BUXM,0.881,4709
20170123,BUYU,0.491,5753
20170123,BVE4,0.681,6776
20170123,BVL6,0.122,5140
20170123,BVSQ,0.946,6199
20170123,BWK,0.599,3400
20170123,BWP,0.407,8551
20170123,BWQA,0.393,6290
20170123,BWU,0.342,4524
20170123,BWXW,0.271,3551
20170123,BXOR,0.592,4141
20170123,BXZK,0.085,2503
20170123,BXZR,0.294,3374
20170123,BYFO,0.959,6404
20170123,BYG3,0.66,7184
20170123,BYL,0.389,2609
20170123,BYQ1,0.266,2682
20170123,BYZ3,0.604,196
20170123,BZKT,0.877,3866
20170123,BZNA,0.911,5160
20170123,BZNB,0.491,650
20170123,BZOK,0.41,8021
20170123,BZP,0.295,4402
20170123,BZWL,0.711,7507
20170123,BZZ,0.588,3744
20170123,BZZ3,0.241,2898
20170123,CAHR,0.815,3131
20170123,CAI,0.065,4051
20170123,CAV7,0.376,2714
20170123,CAVU,0.645,74
20170123,CBLA,0.072,3544
20170123,CBU3,0.842,3241
20170123,CBY1,0.863,6776
20170123,CCTQ,0.112,5730
20170123,CCXT,0.6,4803
20170123,CDAF,0.777,5250
20170123,CDC,0.966,6035
20170123,CDN,0.743,3711
20170123,CDXY,0.302,1137
