date,ticker,positive,tweets
20170318,AAAS,0.739,4870
20170318,AAT6,0.82,2789
20170318,AAYJ,0.941,3194
20170318,ABB,0.54,568
20170318,ABEL,0.578,5822
20170318,ABI6,0.371,6932
20170318,ABSY,0.36,2297
20170318,ABW,0.484,5242
20170318,ACH,0.618,4271
20170318,ACOU,0.686,7059
20170318,ACWQ,0.082,2524
20170318,ADB2,0.267,6640
20170318,ADGI,0.685,3181
20170318,ADM0,0.512,7014
20170318,ADP,0.159,56
20170318,ADQ,0.72,2485
20170318,ADUC,0.816,298
20170318,ADV,0.636,2590
20170318,ADZS,0.082,2153
20170318,AEEQ,0.87,5537
20170318,AEQJ,0.293,4996
20170318,AFB0,0.325,6149
20170318,AFEO,0.776,2941
20170318,AFO,0.861,4655
20170318,AFZU,0.509,5562
20170318,AGAU,0.189,5713
20170318,AGF,0.771,6509
20170318,AGKJ,0.996,2229
20170318,AGUY,0.583,519
20170318,AGZ,0.152,3197
20170318,AHEL,0.937,3348
20170318,AHFM,0.985,5682
20170318,AHGN,0.468,2583
20170318,AHI,0.259,3800
20170318,AHSV,0.846,646
20170318,AHWU,0.299,4615
20170318,AID,0.622,2517
20170318,AIDA,0.886,3677
20170318,AIJQ,0.503,1132
20170318,AIS,0.756,3031
20170318,AJD,0.992,256
20170318,AJLP,0.648,1311
20170318,AJQ,0.834,3181
20170318,AKA,0.378,3552
20170318,AKD,0.067,273
20170318,AKE0,0.552,1446
20170318,AKG,0.524,1592
20170318,AKQ3,0.217,6598
20170318,AKRG,0.519,2868
20170318,AKZR,0.91,6437
20170318,ALVM,0.704,161
20170318,ALYQ,0.469,1977
20170318,AMD2,0.825,6179
20170318,AMD6,0.495,4434
20170318,AMDO,0.037,4066
20170318,AMJ,0.679,5436
20170318,AMK2,0.036,5491
20170318,AMR3,0.462,6345
20170318,AMT5,0.127,6910
20170318,AMXS,0.277,4200
20170318,ANAH,0.139,1342
20170318,ANC2,0.294,3945
20170318,ANJO,0.073,1413
20170318,ANJQ,0.577,3770
20170318,ANK,0.212,3987
20170318,ANSD,0.589,4330
20170318,ANSZ,0.038,6829
20170318,AOR8,0.496,6232
20170318,AOU,0.041,664
20170318,AOZ,0.444,1038
20170318,APL,0.525,22
20170318,APP5,0.712,7275
20170318,APU9,0.906,6025
20170318,APWX,0.671,3730
20170318,AQH4,0.0,7291
20170318,AQIC,0.72,6778
20170318,AQKX,0.124,4772
20170318,AQLC,0.225,2854
20170318,AQM3,0.791,3816
20170318,AQXQ,0.934,4499
20170318,ARG7,0.312,7611
20170318,ATG,0.087,482
20170318,ATGT,0.214,4123
20170318,ATT,0.049,39
20170318,AUB8,0.645,4138
20170318,AUHM,0.347,1140
20170318,AUOH,0.52,8460
20170318,AUP,0.782,2438
20170318,AUR,0.928,874
20170318,AVMS,0.065,6782
20170318,AVNV,0.071,4162
20170318,AWF,0.625,8543
20170318,AWHU,0.691,1488
20170318,AWN,0.96,7915
20170318,AWOU,0.84,3492
20170318,AWSP,0.177,1232
20170318,AWU,0.952,2322
20170318,AWV,0.469,981
20170318,AWY,0.209,4350
20170318,AXB2,0.526,5159
20170318,AYL,0.516,3078
20170318,AYOI,0.829,131
20170318,AYSI,0.368,3978
20170318,AYW,0.274,6692
20170318,AZF4,0.626,8754
20170318,AZG7,0.065,807
20170318,AZGG,0.427,8561
20170318,AZM,0.889,791
20170318,BAC,0.158,227
20170318,BAEC,0.18,2608
20170318,BAG,0.199,4549
20170318,BAS1,0.676,4025
20170318,BBAE,0.06,2984
20170318,BBCS,0.576,2512
20170318,BBFU,0.145,7140
20170318,BBIU,0.703,6729
20170318,BBLY,0.475,5731
20170318,BBOX,0.104,4282
20170318,BBQ,0.272,5056
20170318,BCG3,0.204,3605
20170318,BCJM,0.613,2034
20170318,BCRT,0.209,2728
20170318,BCT2,0.079,7566
20170318,BDA0,0.392,1053
20170318,BDBB,0.536,4648
20170318,BDL,0.632,3884
20170318,BDYJ,0.658,6699
20170318,BERL,0.299,6258
20170318,BFM9,0.227,7414
20170318,BFMF,0.288,617
20170318,BFSN,0.065,7396
20170318,BFVJ,0.446,838
20170318,BGEA,0.576,188
20170318,BGN,0.286,953
20170318,BHA,0.962,6256
20170318,BHGI,0.186,1200
20170318,BHJ1,0.337,6331
20170318,BHT,0.239,5575
20170318,BHYA,0.728,2912
20170318,BIC6,0.848,3737
20170318,BICJ,0.974,3068
20170318,BIEN,0.624,864
20170318,BIFY,0.144,6057
20170318,BIOH,0.034,3488
20170318,BIY1,0.179,4863
20170318,BJB1,0.405,2877
20170318,BJEZ,0.395,5186
20170318,BJZ,0.285,1219
20170318,BKJ,0.191,2903
20170318,BKK7,0.16,2486
20170318,BKMV,0.34,8038
20170318,BKOQ,0.544,7426
20170318,BLI5,0.402,2334
20170318,BLM2,0.037,4978
20170318,BLP,0.032,481
20170318,BLQ,0.135,1499
20170318,BMHD,0.883,7006
20170318,BMHQ,0.065,3490
20170318,BMTK,0.904,7178
20170318,BNBC,0.882,4941
20170318,BND,0.023,1515
20170318,BNFS,0.43,7176
20170318,BNR,0.301,5705
20170318,BNTG,0.181,3623
20170318,BNVO,0.316,6428
20170318,BOGZ,0.459,5120
20170318,BOK8,0.649,4848
20170318,BOLL,0.983,2700
20170318,BOSR,0.24,6663
20170318,BOT,0.923,4295
20170318,BPA6,0.146,7515
20170318,BQD,0.581,6480
20170318,BQD1,0.242,7000
20170318,BQJI,0.646,1231
20170318,BQJU,0.058,893
20170318,BRCC,0.307,7472
20170318,BRN7,0.599,1225
20170318,BRW0,0.803,8396
20170318,BRYL,0.959,4060
20170318,BSAM,0.276,3177
20170318,BSBK,0.325,7468
20170318,BSD,0.573,5843
20170318,BSL0,0.048,4191
20170318,BTFA,0.73,1432
20170318,BTJR,0.935,18
20170318,BTSA,0.405,1311
20170318,BTVS,0.805,105
20170318,BUM,0.35,4576
20170318,BURF,0.357,1804
20170318,BURM,0.75,3090
20170318,BUS,0.95,5460
20170318,BUVF,0.13,8388
20170318,BUYU,0.837,6696
20170318,BVE4,0.952,3093
20170318,BVSQ,0.457,3953
20170318,BWEW,0.788,2429
20170318,BWP,0.99,8373
20170318,BWQA,0.083,4363
20170318,BWU,0.922,1721
20170318,BWXW,0.022,2357
20170318,BXOR,0.446,6125
20170318,BXZK,0.765,5858
20170318,BXZR,0.938,3843
20170318,BYFO,0.745,2214
20170318,BYG3,0.532,314
20170318,BYL,0.007,4151
20170318,BYP,0.518,4776
20170318,BYQ1,0.174,3485
20170318,BYZ3,0.451,286
20170318,BZNA,0.844,2090
20170318,BZNB,0.55,241
20170318,BZOK,0.446,6680
20170318,BZP,0.724,8520
20170318,BZWL,0.437,5516
20170318,BZZ,0.502,3886
20170318,BZZ3,0.109,4789
20170318,CAHR,0.835,7621
20170318,CAI,0.602,2992
20170318,CAV7,0.15,6687
20170318,CAVU,0.819,7838
20170318,CBLA,0.332,4024
20170318,CBU3,0.305,1893
20170318,CBY1,0.252,3075
20170318,CCSF,0.883,2839
20170318,CCTQ,0.271,1315
20170318,CCXT,0.069,4990
20170318,CDC,0.406,4016
20170318,CDEN,0.162,2960
20170318,CDN,0.775,2639
20170318,CDT,0.836,8273
20170318,CDXY,0.854,152
20170318,CEQA,0.313,3879
20170318,CEQL,0.131,7685
20170318,CET7,0.559,7155
20170318,CEVJ,0.273,267
20170318,CFN9,0.782,3173
20170318,CFP2,0.302,4524
20170318,CFPI,0.141,2670
20170318,CFV4,0.209,6705
20170318,CGH0,0.989,3701
20170318,CGP9,0.928,4460
20170318,CGVA,0.812,3153
20170318,CGWN,0.196,4821
20170318,CGZ,0.42,5436
20170318,CHB,0.307,3931
20170318,CHJL,0.368,6372
20170318,CHMG,0.937,1699
20170318,CHN,0.64,5545
20170318,CHNX,0.116,6975
20170318,CIAV,0.474,4300
20170318,CIF1,0.986,4524
20170318,CISF,0.512,7730
20170318,CJJZ,0.553,7058
20170318,CJS,0.951,3117
20170318,CKIS,0.207,4762
20170318,CKN6,0.106,7010
20170318,CKQ3,0.503,2249
20170318,CLB9,0.978,720
20170318,CLCT,0.962,2510
20170318,CLFG,0.782,4650
20170318,CLLB,0.528,6265
20170318,CLP,0.737,991
20170318,CMM4,0.981,1809
20170318,CMOP,0.829,30
20170318,CNGZ,0.76,5851
20170318,CNM,0.62,5303
20170318,CNPM,0.858,3949
20170318,CNWB,0.252,4811
20170318,CNZM,0.152,3207
20170318,COID,0.412,3099
20170318,COJ2,0.605,6023
20170318,COPW,0.618,691
20170318,CPAW,0.999,2720
20170318,CPR9,0.256,8194
20170318,CQN7,0.952,7148
20170318,CQVZ,0.012,6334
20170318,CQW1,0.342,3657
20170318,CRBL,0.201,1299
20170318,CRN,0.922,2264
20170318,CRRL,0.928,7401
20170318,CRWM,0.727,6703
20170318,CRWQ,0.721,7754
20170318,CSF,0.535,4370
20170318,CSS8,0.396,1248
20170318,CSX5,0.931,2868
20170318,CTBQ,0.31,7399
20170318,CTKB,0.255,5051
20170318,CTOQ,0.273,4386
20170318,CTSD,0.201,7909
20170318,CUC,0.114,4868
20170318,CUKJ,0.624,618
20170318,CVAJ,0.238,116
20170318,CVH,0.612,8146
20170318,CVL,0.082,4744
20170318,CVN,0.609,8430
20170318,CVN0,0.263,2364
20170318,CVQ3,0.241,3144
20170318,CVRP,0.793,7965
20170318,CVZW,0.551,2047
20170318,CWB,0.707,1701
20170318,CWMI,0.737,3744
20170318,CWV,0.752,4211
20170318,CXDE,0.505,6269
20170318,CXQI,0.862,8433
20170318,CXQN,0.066,8249
20170318,CXR3,0.388,629
20170318,CXU3,0.094,1044
20170318,CYD2,0.995,8023
20170318,CYE4,0.792,5788
20170318,CYFG,0.73,1366
20170318,CYFX,0.877,7856
20170318,CYH,0.792,6595
20170318,CYS9,0.275,4189
20170318,CYST,0.211,7070
20170318,CZG3,0.285,5741
20170318,CZK,0.103,5858
20170318,CZR,0.869,7596
20170318,DAHX,0.756,5298
20170318,DALW,0.272,5066
20170318,DAMK,0.019,5178
20170318,DBB4,0.637,4093
20170318,DBDJ,0.04,2314
20170318,DBFN,0.744,3129
20170318,DBKL,0.842,3286
20170318,DBLX,0.798,412
20170318,DBY,0.095,7921
20170318,DCF,0.303,5965
20170318,DCMY,0.51,261
20170318,DCT8,0.808,4442
20170318,DCU,0.112,7559
20170318,DDGD,0.666,3829
20170318,DDKA,0.613,5980
20170318,DDKE,0.697,60
20170318,DDL,0.685,5147
20170318,DDMZ,0.103,4245
20170318,DDWT,0.921,3480
20170318,DDYC,0.539,4519
20170318,DDZ6,0.343,7554
20170318,DEG,0.573,2863
20170318,DENV,0.676,4017
20170318,DER5,0.793,7970
20170318,DESM,0.051,7965
20170318,DETK,0.427,1736
20170318,DFDU,0.931,4661
20170318,DFPB,0.375,7560
20170318,DFT,0.132,2290
20170318,DFU8,0.883,1090
20170318,DFV,0.956,1538
20170318,DFXG,0.98,4595
20170318,DGMU,0.988,367
20170318,DGX,0.991,1522
20170318,DHCF,0.546,6046
20170318,DHN,0.478,4885
20170318,DHS,0.455,398
20170318,DIA,0.147,3895
20170318,DIE8,0.486,4619
20170318,DIRM,0.393,7921
20170318,DIZM,0.411,8937
20170318,DJK,0.484,5966
20170318,DJPH,0.776,2379
20170318,DJSX,0.287,6275
20170318,DKIL,0.791,3535
20170318,DKY,0.214,6375
20170318,DKYJ,0.626,8487
20170318,DKZ,0.803,7819
20170318,DKZ0,0.506,5708
20170318,DLE,0.258,3607
20170318,DLK9,0.989,5189
20170318,DLPX,0.493,5567
20170318,DLT,0.68,5967
20170318,DMA0,0.385,2928
20170318,DMC,0.197,6233
20170318,DMKS,0.114,2605
20170318,DMNN,0.246,3324
20170318,DMVW,0.931,4426
20170318,DMYO,0.062,3819
20170318,DMZ0,0.785,7111
20170318,DNOC,0.713,4337
20170318,DNX9,0.093,4212
20170318,DOAX,0.424,8300
20170318,DOD,0.947,5864
20170318,DOUN,0.239,4310
20170318,DPBY,0.463,5820
20170318,DPD,0.929,7192
20170318,DPFF,0.747,7382
20170318,DPN6,0.556,91
20170318,DPNB,0.034,3754
20170318,DPV,0.404,7313
20170318,DPVX,0.001,7889
20170318,DPVY,0.72,5505
20170318,DQD3,0.328,4268
20170318,DQE,0.432,1246
20170318,DQHT,0.375,5867
20170318,DQIJ,0.812,1682
20170318,DQPG,0.989,4514
20170318,DQQ,0.662,2133
20170318,DQW2,0.089,979
20170318,DQY,0.764,3855
20170318,DRB,0.334,2853
20170318,DRE0,0.049,1079
20170318,DRRS,0.39,812
20170318,DSOE,0.454,4259
20170318,DSV,0.676,5060
20170318,DSZE,0.591,5295
20170318,DTS,0.401,7738
20170318,DTT,0.8,5004
20170318,DTVH,0.105,5982
20170318,DUHY,0.236,4632
20170318,DUN,0.553,1254
20170318,DUN3,0.763,8255
20170318,DUS,0.368,2350
20170318,DUW2,0.119,413
20170318,DUX,0.696,1837
20170318,DVB,0.319,2925
20170318,DVK,0.346,4386
20170318,DVLZ,0.354,1667
20170318,DVN,0.695,1164
20170318,DVW8,0.734,6929
20170318,DWE,0.913,6373
20170318,DWK,0.772,1082
20170318,DWP0,0.077,7350
20170318,DWSK,0.287,4549
20170318,DWZL,0.113,6996
20170318,DXJ7,0.763,4898
20170318,DXL,0.932,6642
20170318,DXN,0.044,4221
20170318,DXOZ,0.881,2593
20170318,DYK9,0.599,6177
20170318,DZKL,0.22,2688
20170318,DZV,0.04,929
20170318,DZWQ,0.399,8224
20170318,EAM0,0.593,3070
20170318,EAVR,0.415,7373
20170318,EBDA,0.154,782
20170318,EBW5,0.627,2866
20170318,EBW9,0.992,2211
20170318,ECDG,0.333,468
20170318,ECS8,0.674,5229
20170318,ECU7,0.829,6521
20170318,ECW2,0.44,3400
20170318,EDA,0.739,6648
20170318,EDLT,0.459,7962
20170318,EDRI,0.517,5157
20170318,EDS,0.471,5
20170318,EEBI,0.237,5366
20170318,EEC,0.896,5772
20170318,EEKB,0.656,6058
20170318,EEMD,0.235,1216
20170318,EEX,0.085,5355
20170318,EEZC,0.01,8312
20170318,EFG0,0.837,936
20170318,EGHC,0.116,6038
20170318,EGTR,0.877,6241
20170318,EHE,0.615,1117
20170318,EHIU,0.788,279
20170318,EHM8,0.876,822
20170318,EHSR,0.4,6210
20170318,EHX8,0.699,935
20170318,EIAC,0.943,1603
20170318,EIAF,0.692,5375
20170318,EID,0.591,4927
20170318,EIJ,0.648,2561
20170318,EIPJ,0.606,7547
20170318,EIU0,0.18,5727
20170318,EJEP,0.057,2769
20170318,EJG,0.971,1078
20170318,EJPO,0.93,2333
20170318,EJQ9,0.689,1022
20170318,EJVS,0.32,823
20170318,ELH3,0.508,3200
20170318,ELL4,0.34,3091
20170318,ELVE,0.651,1763
20170318,EMDI,0.997,3095
20170318,EME4,0.509,7559
20170318,EME5,0.013,3797
20170318,EMM,0.184,1766
20170318,EMRT,0.586,3267
20170318,ENIX,0.654,1686
20170318,ENRZ,0.677,5796
20170318,ENX,0.276,3720
20170318,EOBE,0.026,6658
20170318,EOT,0.022,7831
20170318,EPA2,0.968,3249
20170318,EPMR,0.13,551
20170318,EPRW,0.134,133
20170318,EPT,0.871,525
20170318,EPYC,0.24,8806
20170318,EQUP,0.537,2041
20170318,EQXG,0.784,6200
20170318,ERE0,0.357,279
20170318,ERNU,0.964,2686
20170318,ERP3,0.081,7982
20170318,ESAB,0.407,2565
20170318,ESCJ,0.673,3835
20170318,ESD,0.193,3932
20170318,ESGA,0.079,7685
20170318,ESIZ,0.413,4057
20170318,ETUQ,0.035,1452
20170318,ETYB,0.293,1560
20170318,EUCH,0.169,1215
