date,ticker,positive,tweets
20170214,AAAS,0.536,6252
20170214,AAFK,0.621,6898
20170214,AAT6,0.309,3601
20170214,AAYJ,0.712,6387
20170214,ABB,0.328,6296
20170214,ABEL,0.875,2671
20170214,ABI6,0.387,3439
20170214,ABSY,0.097,5333
20170214,ABW,0.14,7157
20170214,ACH,0.173,4630
20170214,ACI,0.284,6609
20170214,ACWQ,0.329,1777
20170214,ADB,0.607,4450
20170214,ADB2,0.471,2703
20170214,ADGI,0.192,3746
20170214,ADM0,0.03,5537
20170214,ADP,0.209,826
20170214,ADQ,0.917,5641
20170214,ADUC,0.523,6100
20170214,ADV,0.773,3076
20170214,ADZS,0.933,8827
20170214,AEEQ,0.356,1899
20170214,AEQJ,0.186,4337
20170214,AFB0,0.789,6530
20170214,AFEO,0.134,7248
20170214,AFFT,0.758,5160
20170214,AFO,0.821,3034
20170214,AFZU,0.36,51
20170214,AGAU,0.298,119
20170214,AGKJ,0.723,271
20170214,AGUY,0.703,3003
20170214,AGZ,0.589,3009
20170214,AHEL,0.397,1288
20170214,AHFM,0.681,7493
20170214,AHGN,0.186,1499
20170214,AHSV,0.985,1343
20170214,AHWU,0.979,559
20170214,AID,0.334,3741
20170214,AIDA,0.888,4539
20170214,AIJQ,0.304,6601
20170214,AIS,0.625,1674
20170214,AJD,0.057,478
20170214,AJQ,0.895,1330
20170214,AKA,0.376,7423
20170214,AKD,0.592,5540
20170214,AKE0,0.834,6745
20170214,AKQ3,0.907,39
20170214,AKRG,0.762,5704
20170214,AKZR,0.361,5039
20170214,ALVM,0.524,4194
20170214,ALYQ,0.924,7935
20170214,AMD2,0.865,5104
20170214,AMD6,0.908,4600
20170214,AMDO,0.654,5807
20170214,AMK2,0.231,5473
20170214,AMR3,0.387,5209
20170214,AMT5,0.27,2924
20170214,AMXS,0.083,7311
20170214,ANAH,0.86,3112
20170214,ANC2,0.343,1413
20170214,ANJO,0.301,1867
20170214,ANJQ,0.177,5100
20170214,ANK,0.76,4711
20170214,ANSD,0.31,2945
20170214,ANSZ,0.444,5662
20170214,AOR8,0.134,5860
20170214,AOU,0.083,723
20170214,AOZ,0.538,978
20170214,APL,0.46,2293
20170214,APU9,0.09,7680
20170214,APWX,0.624,6894
20170214,AQH4,0.001,5433
20170214,AQIC,0.362,1005
20170214,AQKX,0.512,6847
20170214,AQM3,0.116,329
20170214,AQXQ,0.025,6877
20170214,ARG7,0.915,7116
20170214,ATG,0.62,5643
20170214,ATGT,0.106,5667
20170214,ATPJ,0.476,429
20170214,ATT,0.959,2751
20170214,AUB8,0.467,7091
20170214,AUHM,0.964,7877
20170214,AUOH,0.757,6391
20170214,AUP,0.448,1155
20170214,AUR,0.277,1679
20170214,AUZF,0.171,8154
20170214,AVMS,0.311,3098
20170214,AVNV,0.287,6295
20170214,AVUM,0.168,545
20170214,AWHU,0.298,8463
20170214,AWN,0.395,5409
20170214,AWOU,0.09,2307
20170214,AWSP,0.773,7148
20170214,AWU,0.978,7464
20170214,AWV,0.965,1479
20170214,AWY,0.007,7271
20170214,AXB2,0.286,3680
20170214,AXE,0.037,119
20170214,AXLJ,0.806,3523
20170214,AYL,0.737,4262
20170214,AYOI,0.501,7931
20170214,AYSI,0.277,6581
20170214,AYUY,0.936,7008
20170214,AYW,0.966,1897
20170214,AZF4,0.515,8365
20170214,AZG7,0.855,2063
20170214,AZGG,0.541,2250
20170214,AZM,0.133,2788
20170214,AZYZ,0.075,3482
20170214,BAC,0.157,6131
20170214,BAEC,0.519,6721
20170214,BAS1,0.07,7446
20170214,BAU,0.526,3722
20170214,BBAE,0.671,1426
20170214,BBCS,0.047,5294
20170214,BBFU,0.55,3592
20170214,BBIU,0.93,1434
20170214,BBLY,0.065,6633
20170214,BBNH,0.966,1568
20170214,BBOX,0.524,7
20170214,BBQ,0.656,992
20170214,BBVT,0.88,1420
20170214,BCG3,0.895,846
20170214,BCJM,0.81,4304
20170214,BCRT,0.568,389
20170214,BCT2,0.314,53
20170214,BCXY,0.798,5098
20170214,BDA0,0.312,4638
20170214,BDBB,0.836,1705
20170214,BDL,0.788,414
20170214,BDYJ,0.318,4613
20170214,BEF1,0.777,4043
20170214,BERL,0.068,2097
20170214,BFEU,0.639,8206
20170214,BFJ,0.375,4410
20170214,BFM9,0.478,860
20170214,BFMF,0.476,844
20170214,BFSN,0.597,3088
20170214,BFVJ,0.559,7401
20170214,BGEA,0.554,4949
20170214,BGN,0.118,3977
20170214,BHA,0.083,3246
20170214,BHGI,0.37,5159
20170214,BHT,0.785,3834
20170214,BHYA,0.709,3863
20170214,BIC6,0.346,4583
20170214,BICJ,0.38,2731
20170214,BIEN,0.634,83
20170214,BIFY,0.31,8438
20170214,BIOH,0.24,3895
20170214,BIY1,0.799,2863
20170214,BJB1,0.773,5066
20170214,BJEZ,0.128,4289
20170214,BJZ,0.313,8750
20170214,BKJ,0.9,5985
20170214,BKK7,0.402,3105
20170214,BKMV,0.139,7342
20170214,BKOQ,0.503,1343
20170214,BKR,0.834,3910
