date,ticker,positive,tweets
20170111,AAAS,0.253,604
20170111,AAFK,0.66,5056
20170111,AAT6,0.56,1651
20170111,AAYJ,0.332,6683
20170111,ABB,0.572,3861
20170111,ABEL,0.235,1913
20170111,ABI6,0.719,2027
20170111,ABSY,0.987,3545
20170111,ABW,0.365,5561
20170111,ACI,0.525,4677
20170111,ACOU,0.948,5921
20170111,ACWQ,0.544,6346
20170111,ADB,0.065,5633
20170111,ADB2,0.328,3509
20170111,ADGI,0.4,902
20170111,ADM0,0.041,2189
20170111,ADP,0.221,3665
20170111,ADQ,0.457,146
20170111,ADUC,0.36,3710
20170111,ADV,0.696,3039
20170111,ADZS,0.153,6811
20170111,AEEQ,0.773,5806
20170111,AEQJ,0.996,6488
20170111,AFB0,0.868,4791
20170111,AFEO,0.277,7385
20170111,AFO,0.319,2130
20170111,AFZU,0.455,8106
20170111,AGAU,0.523,3563
20170111,AGF,0.018,988
20170111,AGKJ,0.478,5455
20170111,AGUY,0.586,2748
20170111,AGZ,0.902,1375
20170111,AHEL,0.497,4720
20170111,AHFM,0.05,666
20170111,AHGN,0.323,550
20170111,AHI,0.241,1625
20170111,AHSV,0.408,7956
20170111,AHWU,0.348,3397
20170111,AID,0.5,223
20170111,AIDA,0.48,2533
20170111,AIJQ,0.31,3855
20170111,AIS,0.352,7716
20170111,AJD,0.001,5545
20170111,AJLP,0.642,1843
20170111,AKA,0.355,1923
20170111,AKD,0.725,639
20170111,AKE0,0.491,3288
20170111,AKG,0.696,2310
20170111,AKQ3,0.524,3111
20170111,AKRG,0.319,812
20170111,AKZR,0.42,1795
20170111,ALVM,0.715,422
20170111,AMD2,0.584,401
20170111,AMDO,0.879,4910
20170111,AMK2,0.46,3915
20170111,AMR3,0.239,5933
20170111,AMT5,0.344,1832
20170111,AMXS,0.703,5727
20170111,ANAH,0.199,524
20170111,ANJQ,0.226,685
20170111,ANK,0.378,4733
20170111,ANSD,0.955,575
20170111,ANSZ,0.611,7339
20170111,AOR8,0.763,6083
