date,ticker,positive,tweets
20170209,AAAS,0.115,826
20170209,AAFK,0.178,894
20170209,AAT6,0.548,7159
20170209,AAYJ,0.482,3204
20170209,ABB,0.477,220
20170209,ABEL,0.596,7256
20170209,ABI6,0.52,2997
20170209,ABW,0.921,4731
20170209,ACH,0.36,1192
20170209,ACI,0.717,5428
20170209,ACOU,0.107,3629
20170209,ACWQ,0.275,1625
20170209,ADB,0.329,5775
20170209,ADB2,0.64,6148
20170209,ADGI,0.041,4765
20170209,ADM0,0.347,5724
20170209,ADP,0.127,6285
20170209,ADQ,0.658,7827
20170209,ADUC,0.762,6569
20170209,ADV,0.302,42
20170209,ADZS,0.606,5391
20170209,AEEQ,0.296,5487
20170209,AEQJ,0.04,3588
20170209,AFB0,0.644,6391
20170209,AFEO,0.209,7162
20170209,AFFT,0.237,5804
20170209,AFO,0.811,7101
20170209,AFZU,0.744,5797
20170209,AGAU,0.632,5228
20170209,AGF,0.855,1274
20170209,AGKJ,0.12,6543
20170209,AGUY,0.746,2597
20170209,AGZ,0.799,8664
20170209,AHEL,0.107,3627
20170209,AHFM,0.652,4590
20170209,AHGN,0.727,7406
20170209,AHI,0.269,2140
20170209,AHSV,0.572,6359
20170209,AHWU,0.389,4387
20170209,AID,0.767,3407
20170209,AIDA,0.234,6225
20170209,AIJQ,0.95,4558
20170209,AIS,0.636,1667
20170209,AJD,0.977,3239
20170209,AJLP,0.216,7961
20170209,AJQ,0.7,1613
20170209,AKA,0.931,5793
20170209,AKD,0.823,3633
20170209,AKE0,0.107,6477
20170209,AKG,0.648,773
20170209,AKRG,0.284,5788
20170209,AKZR,0.02,7339
20170209,ALVM,0.987,501
20170209,ALYQ,0.395,2519
20170209,AMD2,0.217,2174
20170209,AMD6,0.624,7198
20170209,AMDO,0.398,4773
20170209,AMJ,0.284,5334
20170209,AMK2,0.689,6896
20170209,AMR3,0.455,6677
20170209,AMT5,0.805,6682
20170209,AMXS,0.03,2341
20170209,ANAH,0.752,7800
20170209,ANC2,0.496,7410
20170209,ANJO,0.81,2339
20170209,ANJQ,0.078,4349
20170209,ANK,0.51,6225
20170209,ANSD,0.458,1053
20170209,AOR8,0.238,4156
20170209,AOU,0.691,875
20170209,AOZ,0.308,4009
20170209,APP5,0.208,5078
20170209,APU9,0.661,2919
20170209,AQH4,0.202,1908
20170209,AQIC,0.086,4793
20170209,AQKX,0.339,4736
20170209,AQM3,0.167,7731
20170209,AQXQ,0.383,5422
20170209,ARG7,0.778,1150
20170209,ATG,0.628,5130
20170209,ATGT,0.537,4619
20170209,ATPJ,0.526,2172
20170209,ATT,0.039,3887
20170209,AUB8,0.272,1618
20170209,AUHM,0.896,2306
20170209,AUOH,0.165,1438
20170209,AUP,0.547,7692
20170209,AUR,0.083,6179
20170209,AVUM,0.15,4427
20170209,AWF,0.093,6056
20170209,AWHU,0.593,6300
20170209,AWN,0.214,2921
20170209,AWOU,0.363,5775
20170209,AWSP,0.084,4543
20170209,AWV,0.018,3945
20170209,AWY,0.891,6927
20170209,AXB2,0.375,1275
20170209,AXE,0.905,8383
20170209,AXLJ,0.856,5124
20170209,AYL,0.234,7499
20170209,AYSI,0.749,8368
20170209,AZF4,0.073,1781
20170209,AZGG,0.55,6092
20170209,AZM,0.293,1749
20170209,AZYZ,0.282,6149
20170209,BAC,0.131,2104
20170209,BAEC,0.116,3633
20170209,BAG,0.71,7046
20170209,BAS1,0.816,3292
20170209,BAU,0.946,3107
20170209,BBAE,0.313,6734
20170209,BBCS,0.1,7263
20170209,BBFU,0.511,1623
20170209,BBIU,0.258,7524
20170209,BBLY,0.967,5276
20170209,BBOX,0.906,2881
20170209,BBQ,0.276,1075
20170209,BBVT,0.916,1223
20170209,BCG3,0.93,6540
20170209,BCJM,0.593,1204
20170209,BCRT,0.978,6528
20170209,BCT2,0.165,7480
20170209,BCXY,0.728,5490
20170209,BDA0,0.477,744
20170209,BDL,0.827,6322
20170209,BDYJ,0.004,6567
20170209,BEF1,0.509,698
20170209,BFEU,0.092,5219
20170209,BFJ,0.857,1854
20170209,BFM9,0.49,1541
20170209,BFMF,0.999,7622
20170209,BFSN,0.911,2136
20170209,BFVJ,0.365,4907
20170209,BGEA,0.185,6765
20170209,BGN,0.475,5960
20170209,BHA,0.213,6925
20170209,BHGI,0.804,4583
20170209,BHJ1,0.48,2192
20170209,BHT,0.856,6115
20170209,BHYA,0.083,129
20170209,BIC6,0.361,2686
20170209,BIEN,0.223,1314
20170209,BIFY,0.262,6559
20170209,BIOH,0.097,1884
20170209,BIY1,0.766,8565
20170209,BJB1,0.012,3320
20170209,BJEZ,0.818,1772
20170209,BJZ,0.008,2381
20170209,BKJ,0.548,7466
20170209,BKK7,0.731,5328
20170209,BKOQ,0.315,1667
20170209,BLI5,0.091,3384
20170209,BLM2,0.257,3355
20170209,BLP,0.52,6118
20170209,BLQ,0.605,7151
20170209,BMHD,0.805,63
20170209,BMHQ,0.674,347
20170209,BMTK,0.745,4019
20170209,BNBC,0.895,3291
20170209,BND,0.201,3139
20170209,BNFS,0.345,7734
20170209,BNR,0.434,1832
20170209,BNTG,0.278,7964
20170209,BNVO,0.034,1455
20170209,BOGZ,0.434,6029
20170209,BOK8,0.856,1868
20170209,BOLL,0.738,5079
20170209,BOSR,0.012,997
20170209,BPA6,0.52,5717
20170209,BQD,0.919,2
20170209,BQD1,0.236,5574
20170209,BQJI,0.458,6908
20170209,BQJU,0.101,5924
20170209,BQM5,0.915,3950
20170209,BQY0,0.669,5681
20170209,BRCC,0.599,6088
20170209,BRN7,0.733,3401
20170209,BRW0,0.274,1790
20170209,BRYL,0.798,5071
