date,ticker,positive,tweets
20170211,AAFK,0.695,6282
20170211,AAT6,0.097,2969
20170211,AAYJ,0.516,3576
20170211,ABEL,0.915,686
20170211,ABI6,0.852,7015
20170211,ABSY,0.467,1788
20170211,ABW,0.14,6712
20170211,ACI,0.123,2427
20170211,ACOU,0.923,5778
20170211,ACWQ,0.15,6952
20170211,ADB,0.997,6637
20170211,ADB2,0.356,3003
20170211,ADGI,0.281,2182
20170211,ADM0,0.482,6722
20170211,ADP,0.269,4868
20170211,ADUC,0.931,1348
20170211,ADV,0.745,2015
20170211,AEEQ,0.094,2790
20170211,AEQJ,0.537,3610
20170211,AFB0,0.517,4202
20170211,AFEO,0.599,2144
20170211,AFO,0.743,2251
20170211,AFZU,0.326,4075
20170211,AGF,0.258,5334
20170211,AGUY,0.24,7683
20170211,AGZ,0.447,7616
20170211,AHEL,0.551,5583
20170211,AHFM,0.08,7464
20170211,AHI,0.926,1864
20170211,AHWU,0.776,1370
20170211,AIJQ,0.493,1811
20170211,AIS,0.899,7904
20170211,AJD,0.731,4259
20170211,AJLP,0.415,1954
20170211,AJQ,0.067,1088
20170211,AKA,0.621,418
20170211,AKE0,0.391,694
20170211,AKG,0.46,2028
20170211,AKQ3,0.336,1699
20170211,AKRG,0.423,5154
20170211,AKZR,0.061,8935
20170211,ALVM,0.985,5372
20170211,ALYQ,0.937,6835
20170211,AMD2,0.895,4681
20170211,AMD6,0.782,4559
20170211,AMDO,0.031,4070
20170211,AMJ,0.805,1313
20170211,AMK2,0.107,3888
20170211,AMT5,0.542,1412
20170211,AMXS,0.939,3504
20170211,ANAH,0.183,2228
20170211,ANC2,0.485,7477
20170211,ANJO,0.287,4305
20170211,ANJQ,0.354,4786
20170211,ANSD,0.282,5366
20170211,ANSZ,0.21,3569
20170211,AOR8,0.316,4434
20170211,AOU,0.491,5889
20170211,AOZ,0.874,7753
20170211,APL,0.372,1842
20170211,APP5,0.138,4783
20170211,APWX,0.243,5668
20170211,AQH4,0.702,7595
20170211,AQKX,0.915,3037
20170211,AQLC,0.249,3252
20170211,AQXQ,0.968,2226
20170211,ARG7,0.877,4286
20170211,ATG,0.77,5741
20170211,ATGT,0.465,5605
20170211,ATT,0.032,8243
20170211,AUB8,0.487,7198
20170211,AUHM,0.437,7899
20170211,AUOH,0.856,6307
20170211,AUP,0.592,6486
20170211,AUR,0.138,7015
20170211,AVMS,0.495,5023
20170211,AVNV,0.39,6672
20170211,AVUM,0.962,5126
20170211,AWF,0.178,130
20170211,AWHU,0.193,8523
20170211,AWN,0.111,2911
20170211,AWOU,0.425,3984
20170211,AWSP,0.065,5519
20170211,AWU,0.779,3666
20170211,AWY,0.365,7848
20170211,AXB2,0.549,5241
20170211,AXE,0.577,74
20170211,AXLJ,0.343,62
20170211,AYOI,0.499,2514
20170211,AYSI,0.629,6983
20170211,AYUY,0.959,7604
20170211,AYW,0.131,6290
20170211,AZG7,0.783,7191
20170211,AZM,0.63,7543
20170211,AZYZ,0.884,4790
20170211,BAC,0.684,3593
20170211,BAEC,0.241,2871
20170211,BAS1,0.064,1740
20170211,BAU,0.808,1223
20170211,BBCS,0.874,7383
20170211,BBFU,0.773,1554
20170211,BBIU,0.694,2090
20170211,BBNH,0.077,798
20170211,BBOX,0.509,3646
20170211,BBQ,0.98,48
20170211,BBVT,0.782,6382
20170211,BCG3,0.032,5371
20170211,BCJM,0.6,1570
20170211,BCRT,0.023,3737
20170211,BCXY,0.927,8057
20170211,BDA0,0.128,6220
20170211,BDBB,0.855,2253
20170211,BDL,0.392,7422
20170211,BEF1,0.844,5234
20170211,BERL,0.296,3991
20170211,BFEU,0.343,2418
20170211,BFJ,0.599,2156
20170211,BFMF,0.561,5231
20170211,BFSN,0.73,6742
20170211,BGEA,0.63,5348
20170211,BGN,0.901,420
20170211,BHGI,0.656,712
20170211,BHJ1,0.259,7347
20170211,BHT,0.472,8036
20170211,BHYA,0.283,1980
20170211,BICJ,0.673,2156
20170211,BIEN,0.284,3976
20170211,BIFY,0.185,653
20170211,BIOH,0.092,3620
20170211,BIY1,0.033,5304
20170211,BJB1,0.231,2297
20170211,BJEZ,0.703,5954
20170211,BJZ,0.154,1703
20170211,BKJ,0.953,6070
20170211,BKK7,0.357,11
20170211,BKMV,0.626,3739
20170211,BKOQ,0.365,6415
20170211,BKR,0.528,3420
20170211,BLI5,0.454,1498
20170211,BLM2,0.798,5017
20170211,BLP,0.505,924
20170211,BLQ,0.152,6292
20170211,BMHD,0.694,2444
20170211,BMHQ,0.143,2897
20170211,BMTK,0.428,7899
20170211,BND,0.056,1386
20170211,BNFS,0.261,382
20170211,BNR,0.895,3010
20170211,BNTG,0.105,1981
20170211,BNVO,0.644,1721
20170211,BOK8,0.662,2299
20170211,BOLL,0.528,4981
20170211,BOT,0.603,8177
20170211,BPA6,0.981,1514
20170211,BQD,0.476,7808
20170211,BQD1,0.479,7503
20170211,BQJI,0.254,4169
20170211,BQJU,0.06,3846
20170211,BQM5,0.366,1139
20170211,BRCC,0.83,145
20170211,BRN7,0.402,6229
20170211,BRW0,0.836,2264
20170211,BRYL,0.854,2037
20170211,BSBK,0.886,5826
20170211,BSD,0.965,2551
20170211,BSL0,0.702,1257
20170211,BTFA,0.047,7917
20170211,BTJR,0.676,5207
20170211,BTSA,0.073,5378
20170211,BTVS,0.568,133
20170211,BUM,0.407,6662
20170211,BURF,0.173,3982
20170211,BURM,0.737,1412
20170211,BUS,0.004,7580
20170211,BUXM,0.736,716
20170211,BUYU,0.029,3282
20170211,BVE4,0.293,5275
20170211,BVSQ,0.708,8114
20170211,BWEW,0.052,8124
20170211,BWK,0.959,1146
20170211,BWQA,0.423,6514
20170211,BWU,0.993,4429
20170211,BWXW,0.66,377
20170211,BXOR,0.283,1906
20170211,BXZK,0.635,406
20170211,BYFO,0.565,3750
20170211,BYG3,0.471,5672
20170211,BYL,0.962,5826
20170211,BYP,0.1,2609
20170211,BYQ1,0.031,4567
20170211,BYZ3,0.027,8340
20170211,BZKT,0.047,5383
20170211,BZNA,0.671,7058
20170211,BZNB,0.233,8737
20170211,BZOK,0.961,6838
20170211,BZP,0.324,8947
20170211,BZWL,0.345,1118
20170211,BZZ3,0.315,3521
20170211,CAHR,0.376,5370
20170211,CAI,0.286,2643
20170211,CAV7,0.98,4743
20170211,CAVU,0.863,7202
20170211,CBLA,0.84,5388
20170211,CBU3,0.43,2486
20170211,CBY1,0.478,3075
20170211,CCSF,0.477,3644
20170211,CCTQ,0.051,3550
20170211,CCXT,0.121,5048
20170211,CDAF,0.457,6847
20170211,CDC,0.679,1442
20170211,CDEN,0.78,6197
20170211,CDN,0.828,5616
20170211,CDXY,0.078,5519
20170211,CEDY,0.738,2092
20170211,CEQA,0.648,6616
20170211,CEQL,0.441,1708
20170211,CET7,0.014,5078
20170211,CEVJ,0.457,7176
20170211,CFG,0.58,3490
20170211,CFN9,0.751,1971
20170211,CFP2,0.654,1256
20170211,CFPI,0.835,5561
20170211,CFV4,0.948,1425
20170211,CGVA,0.617,5866
20170211,CGWN,0.286,2027
20170211,CGZ,0.298,605
20170211,CHB,0.18,5531
20170211,CHJL,0.345,5710
20170211,CHMG,0.916,2984
20170211,CHN,0.656,7048
20170211,CIAV,0.505,5384
20170211,CIF1,0.401,1085
20170211,CJD3,0.225,1732
20170211,CJJZ,0.674,6688
20170211,CJS,0.801,7603
20170211,CKN6,0.432,2556
20170211,CKQ3,0.775,4101
20170211,CLB9,0.039,5545
20170211,CLCT,0.433,8305
20170211,CLFG,0.382,7149
20170211,CLLB,0.385,167
20170211,CLP,0.795,569
20170211,CLZ,0.447,4561
20170211,CMM4,0.896,654
20170211,CMOP,0.383,7315
20170211,CNM,0.722,1720
20170211,CNM3,0.316,3799
20170211,CNPM,0.755,4229
20170211,CNWB,0.292,5453
20170211,CNZM,0.237,1389
20170211,COID,0.002,6442
20170211,COJ2,0.362,6012
20170211,COPW,0.216,3227
20170211,CPAW,0.659,6133
20170211,CQN7,0.501,5481
20170211,CRBL,0.784,6290
20170211,CRN,0.068,7051
20170211,CRRL,0.872,870
20170211,CRWM,0.353,8353
20170211,CRWQ,0.409,833
20170211,CSS8,0.635,5757
20170211,CSX5,0.11,6324
20170211,CTBQ,0.495,4281
20170211,CTKB,0.413,348
20170211,CTOQ,0.072,77
20170211,CTSD,0.523,4234
20170211,CUC,0.144,6756
20170211,CUKJ,0.505,3820
20170211,CVL,0.714,96
20170211,CVN,0.22,3486
20170211,CVN0,0.868,6696
20170211,CVRP,0.221,2152
20170211,CVZW,0.1,8698
20170211,CWV,0.134,489
20170211,CXNQ,0.029,6790
20170211,CXQI,0.75,6674
20170211,CXQN,0.014,2617
20170211,CXU3,0.616,1292
20170211,CYD2,0.517,3356
20170211,CYE4,0.105,2877
20170211,CYFX,0.796,1617
20170211,CYH,0.856,2370
20170211,CYLJ,0.153,288
20170211,CYS9,0.441,7639
20170211,CYST,0.561,4275
20170211,CZFH,0.04,5386
20170211,CZG3,0.757,1373
20170211,CZK,0.039,3231
20170211,CZR,0.056,7183
20170211,DAHX,0.375,6407
20170211,DALP,0.718,1885
20170211,DALW,1.0,7097
20170211,DAMK,0.69,5900
20170211,DARQ,0.34,3912
20170211,DBB4,0.026,4242
20170211,DBDJ,0.713,5582
20170211,DBFN,0.985,1500
20170211,DBKL,0.205,1509
20170211,DBLX,0.475,3880
20170211,DBY,0.041,4569
20170211,DCF,0.704,5658
20170211,DCMY,0.948,1177
20170211,DCT8,0.038,1578
20170211,DCU,0.985,5128
20170211,DDGD,0.61,6142
20170211,DDKA,0.501,6945
20170211,DDKE,0.078,2061
20170211,DDWT,0.864,5389
20170211,DDYC,0.933,2912
20170211,DDZ6,0.115,7786
20170211,DEG,0.972,7062
20170211,DENV,0.716,7808
20170211,DER5,0.425,5255
20170211,DESM,0.847,7316
20170211,DETK,0.722,5269
20170211,DFDU,0.458,777
20170211,DFPB,0.475,902
20170211,DFS5,0.092,2807
20170211,DFT,0.654,2562
20170211,DFU8,0.469,291
20170211,DFXG,0.46,7480
20170211,DGMU,0.702,239
20170211,DGX,0.887,601
20170211,DHN,0.077,5465
20170211,DHS,0.623,3827
20170211,DHVF,0.144,394
20170211,DIE8,0.064,4017
20170211,DIRM,0.715,3053
20170211,DIZM,0.84,4164
20170211,DJK,0.667,4021
20170211,DJPH,0.58,4166
20170211,DJRN,0.383,3461
20170211,DJSX,0.234,5459
20170211,DKY,0.069,8191
20170211,DKYJ,0.585,8237
20170211,DKZ,0.995,4481
20170211,DLE,0.565,3397
20170211,DLK9,0.782,63
20170211,DLPX,0.707,5314
20170211,DLT,0.623,4426
20170211,DMA0,0.427,3161
20170211,DMC,0.979,6957
20170211,DMGX,0.076,3794
20170211,DMNN,0.39,6776
20170211,DMVW,0.486,3273
20170211,DMYO,0.637,6233
20170211,DMZ0,0.891,7287
20170211,DNOC,0.9,7189
20170211,DOAX,0.494,2477
20170211,DOD,0.893,3628
20170211,DOUN,0.523,755
20170211,DPBY,0.943,8249
20170211,DPD,0.697,729
20170211,DPFF,0.832,3661
20170211,DPN6,0.645,5826
20170211,DPNB,0.156,3357
20170211,DPV,0.033,4939
20170211,DPVX,0.994,1954
20170211,DPVY,0.108,900
20170211,DPXA,0.328,1612
20170211,DQD3,0.728,4552
20170211,DQE,0.012,1743
20170211,DQHT,0.08,5198
20170211,DQIJ,0.629,4439
20170211,DQPG,0.752,2286
20170211,DQQ,0.865,1026
20170211,DQW2,0.382,7567
20170211,DQY,0.912,8128
20170211,DRB,0.978,6106
20170211,DRD9,0.202,2041
20170211,DRE0,0.56,4939
20170211,DRRS,0.849,7488
20170211,DSO,0.01,467
20170211,DSO6,0.086,1524
20170211,DSOE,0.156,5186
20170211,DSS,0.25,2938
20170211,DSV,0.787,8003
20170211,DSZE,0.88,790
20170211,DTPS,0.698,699
20170211,DTS,0.305,986
20170211,DTT,0.207,4543
20170211,DTTF,0.659,7125
20170211,DTVH,0.827,5349
20170211,DUC4,0.594,7658
20170211,DUHY,0.847,644
20170211,DUN,0.26,2590
20170211,DUN3,0.192,4752
20170211,DUS,0.646,2642
20170211,DUW2,0.481,4714
20170211,DUX,0.649,6343
20170211,DVK,0.193,1298
20170211,DVW8,0.442,2674
20170211,DWE,0.459,3358
20170211,DWK,0.284,2943
20170211,DWP0,0.775,4183
20170211,DWSK,0.675,5168
20170211,DWZL,1.0,7286
20170211,DXJ,0.937,38
20170211,DXJ7,0.928,4390
20170211,DXL,0.739,6552
20170211,DXN,0.684,266
20170211,DYA3,0.165,1926
20170211,DYK9,0.824,2504
20170211,DZKL,0.01,6484
20170211,DZP8,0.287,8353
20170211,DZWQ,0.248,8443
20170211,EAH,0.09,6216
20170211,EAM0,0.433,784
20170211,EAVR,0.483,1129
20170211,EBDA,0.671,5118
20170211,EBW5,0.488,1837
20170211,EBW9,0.666,5105
20170211,ECDG,0.386,4795
20170211,ECK5,0.086,6053
20170211,ECS8,0.186,6050
20170211,ECU7,0.544,7270
20170211,ECW2,0.476,2998
20170211,EDA,0.221,6574
20170211,EDRI,0.458,3737
20170211,EDS,0.613,1232
20170211,EDY9,0.525,2732
20170211,EEBI,0.297,6351
20170211,EEC,0.535,258
20170211,EEKB,0.624,4492
20170211,EEMD,0.024,5898
20170211,EEX,0.715,1671
20170211,EEZC,0.231,2458
