date,ticker,positive,tweets
20170225,AAAS,0.243,670
20170225,AAFK,0.529,4286
20170225,AAT6,0.584,7405
20170225,AAYJ,0.866,7189
20170225,ABB,0.261,3339
20170225,ABEL,0.479,1302
20170225,ABI6,0.635,3059
20170225,ABSY,0.824,4297
20170225,ABW,0.85,1810
20170225,ACH,0.215,3942
20170225,ACI,0.705,7188
20170225,ACOU,0.465,1680
20170225,ACWQ,0.397,3696
20170225,ADB,0.672,4647
20170225,ADB2,0.54,1115
20170225,ADGI,0.037,801
20170225,ADM0,0.798,7666
20170225,ADP,0.2,6624
20170225,ADQ,0.132,4271
20170225,ADUC,0.297,5001
20170225,ADV,0.498,5562
20170225,ADZS,0.521,616
20170225,AEEQ,0.874,1801
20170225,AEQJ,0.155,6472
20170225,AFB0,0.05,3104
20170225,AFEO,0.668,2389
20170225,AFFT,0.324,7625
20170225,AFO,0.233,1997
20170225,AFZU,0.922,7266
20170225,AGAU,0.118,7092
20170225,AGKJ,0.695,6720
20170225,AGUY,0.595,6063
20170225,AGZ,0.207,927
20170225,AHEL,0.843,5574
20170225,AHFM,0.332,492
20170225,AHGN,0.257,5124
20170225,AHI,0.783,5096
20170225,AHSV,0.518,8142
20170225,AHWU,0.885,4496
20170225,AID,0.321,5791
20170225,AIDA,0.931,4447
20170225,AIJQ,0.031,5430
20170225,AIS,0.033,4588
20170225,AJD,0.051,2909
20170225,AJLP,0.633,3325
20170225,AJQ,0.797,7387
20170225,AKA,0.632,6406
20170225,AKD,0.008,5606
20170225,AKE0,0.621,957
20170225,AKG,0.53,6788
20170225,AKQ3,0.184,4266
20170225,AKRG,0.955,888
20170225,AKZR,0.879,8829
20170225,ALVM,0.922,7001
20170225,ALYQ,0.928,2193
20170225,AMD2,0.974,4749
20170225,AMD6,0.764,4811
20170225,AMDO,0.312,4464
20170225,AMJ,0.598,3548
20170225,AMK2,0.271,172
20170225,AMR3,0.358,4032
20170225,AMT5,0.353,4551
20170225,AMXS,0.235,5451
20170225,ANC2,0.7,4593
20170225,ANJO,0.52,1538
20170225,ANJQ,0.745,1492
20170225,ANK,0.531,631
20170225,ANSD,0.997,5049
20170225,ANSZ,0.726,6046
20170225,AOR8,0.447,6757
20170225,AOU,0.869,190
20170225,AOZ,0.382,466
20170225,APL,0.079,5815
20170225,APP5,0.077,1534
20170225,APU9,0.073,6286
20170225,AQH4,0.535,722
20170225,AQIC,0.544,1660
20170225,AQM3,0.593,6999
20170225,AQXQ,0.594,1516
20170225,ARG7,0.435,7163
20170225,ATG,0.17,4421
20170225,ATGT,0.279,5561
20170225,ATPJ,0.763,3945
20170225,ATT,0.345,5630
20170225,AUB8,0.642,7769
20170225,AUHM,0.202,5891
20170225,AUOH,0.677,5972
20170225,AUP,0.101,6624
20170225,AUR,0.541,8399
20170225,AUZF,0.378,8918
20170225,AVMS,0.569,800
20170225,AVNV,0.343,3281
20170225,AVUM,0.136,7325
20170225,AWF,0.397,389
20170225,AWHU,0.546,6399
20170225,AWN,0.005,7419
20170225,AWOU,0.714,5065
20170225,AWU,0.094,2797
20170225,AWV,0.516,8291
20170225,AXB2,0.813,8625
20170225,AXE,0.298,5170
20170225,AXLJ,0.447,6678
20170225,AYL,0.158,6773
20170225,AYOI,0.115,3546
20170225,AYSI,0.142,2120
20170225,AYUY,0.565,329
20170225,AYW,0.983,2957
20170225,AZF4,0.305,1333
20170225,AZG7,0.683,1249
20170225,AZGG,0.701,5454
20170225,AZM,0.216,5983
20170225,AZYZ,0.756,4546
