date,ticker,positive,tweets
20170208,AAAS,0.08,7048
20170208,AAFK,0.687,6430
20170208,AAT6,0.255,465
20170208,AAYJ,0.625,1753
20170208,ABB,0.112,3346
20170208,ABEL,0.041,711
20170208,ABI6,0.43,6759
20170208,ABSY,0.842,5186
20170208,ABW,0.058,4324
20170208,ACH,0.612,3921
20170208,ACI,0.414,4145
20170208,ACOU,0.902,281
20170208,ACWQ,0.621,3303
20170208,ADB,0.453,4805
20170208,ADB2,0.192,4603
20170208,ADGI,0.862,1000
20170208,ADM0,0.114,2918
20170208,ADP,0.267,5769
20170208,ADQ,0.423,8081
20170208,ADUC,0.234,6545
20170208,ADV,0.991,7145
20170208,ADZS,0.249,4018
20170208,AEEQ,0.883,6583
20170208,AEQJ,0.577,6860
20170208,AFB0,0.48,2394
20170208,AFEO,0.703,1688
20170208,AFFT,0.596,7642
20170208,AFZU,0.579,3175
20170208,AGAU,0.549,8201
20170208,AGF,0.958,1236
20170208,AGKJ,0.764,4438
20170208,AGUY,0.599,7524
20170208,AHEL,0.913,3283
20170208,AHGN,0.209,6181
20170208,AHI,0.265,6190
20170208,AHSV,0.593,275
20170208,AIJQ,0.972,7373
20170208,AIS,0.382,4197
20170208,AJD,0.936,5688
20170208,AJLP,0.72,2659
20170208,AJQ,0.617,1772
20170208,AKA,0.496,5648
20170208,AKD,0.702,1781
20170208,AKE0,0.363,6636
20170208,AKG,0.408,5185
20170208,AKQ3,0.329,4740
20170208,AKRG,0.68,293
20170208,AKZR,0.566,6667
20170208,ALYQ,0.294,3727
20170208,AMD2,0.946,3973
20170208,AMD6,0.487,473
20170208,AMDO,0.799,224
20170208,AMJ,0.836,3551
20170208,AMR3,0.963,2011
20170208,AMT5,0.922,3682
20170208,AMXS,0.562,1983
20170208,ANAH,0.242,6364
20170208,ANC2,0.425,1530
20170208,ANJO,0.959,1452
20170208,ANJQ,0.997,453
20170208,ANK,0.127,5655
20170208,ANSD,0.549,6213
20170208,ANSZ,0.105,3592
20170208,AOR8,0.854,5490
20170208,AOU,0.643,6965
20170208,AOZ,0.664,6994
20170208,APL,0.763,1667
20170208,APP5,0.98,746
20170208,APU9,0.191,959
20170208,APWX,0.245,4050
20170208,AQH4,0.718,4483
20170208,AQIC,0.042,8095
20170208,AQKX,0.663,3318
20170208,AQLC,0.165,7183
20170208,AQM3,0.297,3521
20170208,ARG7,0.911,3626
20170208,ATG,0.651,7818
20170208,ATGT,0.015,3197
20170208,ATPJ,0.793,1432
20170208,ATT,0.338,7513
20170208,AUB8,0.225,3333
20170208,AUHM,0.851,5070
20170208,AUOH,0.538,8435
20170208,AUP,0.98,110
20170208,AUZF,0.428,6238
20170208,AVMS,0.749,1662
20170208,AVUM,0.221,5585
20170208,AWF,0.954,6344
20170208,AWHU,0.195,3098
20170208,AWN,0.31,7465
20170208,AWSP,0.071,1768
20170208,AWV,0.303,4288
20170208,AWY,0.918,3239
20170208,AXB2,0.737,1610
20170208,AXLJ,0.115,94
20170208,AYL,0.377,7460
20170208,AYOI,0.531,1790
20170208,AYUY,0.452,857
20170208,AYW,0.615,4882
