date,ticker,positive,tweets
20170213,AAAS,0.136,7345
20170213,AAT6,0.578,2255
20170213,AAYJ,0.572,5497
20170213,ABB,0.932,5119
20170213,ABEL,0.248,4544
20170213,ABI6,0.627,1234
20170213,ABW,0.652,1881
20170213,ACH,0.481,4009
20170213,ACWQ,0.878,4775
20170213,ADB2,0.181,119
20170213,ADGI,0.308,1642
20170213,ADM0,0.784,6485
20170213,ADQ,0.37,4703
20170213,ADUC,0.472,1373
20170213,ADV,0.897,1440
20170213,ADZS,0.254,2969
20170213,AEEQ,0.589,5860
20170213,AEQJ,0.416,6553
20170213,AFB0,0.634,2954
20170213,AFFT,0.142,2348
20170213,AFO,0.474,7139
20170213,AFZU,0.502,3280
20170213,AGAU,0.504,6036
20170213,AGF,0.747,5769
20170213,AGKJ,0.535,6061
20170213,AGUY,0.617,7136
20170213,AGZ,0.403,3494
20170213,AHEL,0.842,240
20170213,AHFM,0.869,185
20170213,AHGN,0.547,2371
20170213,AHI,0.627,520
20170213,AHSV,0.396,6533
20170213,AHWU,0.429,5331
20170213,AID,0.225,5370
20170213,AIDA,0.896,68
20170213,AIJQ,0.097,4337
20170213,AIS,0.486,6971
20170213,AJD,0.389,6265
20170213,AJLP,0.465,1474
20170213,AJQ,0.41,7906
20170213,AKD,0.756,5791
20170213,AKE0,0.45,7426
20170213,AKG,0.918,5954
20170213,AKQ3,0.519,3928
20170213,AKRG,0.998,294
20170213,AKZR,0.934,3878
20170213,ALVM,0.254,5840
20170213,ALYQ,0.095,1883
20170213,AMD6,0.087,1091
20170213,AMDO,0.319,1863
20170213,AMJ,0.601,6042
20170213,AMK2,0.548,3268
20170213,AMR3,0.83,5796
20170213,AMT5,0.702,209
20170213,AMXS,0.712,4633
20170213,ANAH,0.189,2333
20170213,ANC2,0.001,6518
20170213,ANJO,0.903,4770
20170213,ANJQ,0.329,4829
20170213,ANK,0.943,4592
20170213,ANSD,0.782,7965
20170213,ANSZ,0.486,3587
20170213,AOR8,0.778,6788
20170213,AOU,0.114,7017
20170213,AOZ,0.999,6229
20170213,APL,0.261,832
20170213,APP5,0.378,7179
20170213,APU9,0.237,5374
20170213,APWX,0.104,8110
20170213,AQH4,0.126,6540
20170213,AQIC,0.468,2281
20170213,AQKX,0.676,7261
20170213,AQLC,0.324,1264
20170213,AQM3,0.301,1233
20170213,AQXQ,0.567,926
20170213,ARG7,0.297,7392
20170213,ATG,0.306,5328
20170213,ATGT,0.871,5892
20170213,ATPJ,0.985,2151
20170213,AUB8,0.186,3236
20170213,AUHM,0.396,2893
20170213,AUOH,0.67,3235
20170213,AUP,0.523,1937
20170213,AUR,0.363,1818
20170213,AUZF,0.147,7652
20170213,AVMS,0.267,5799
20170213,AVNV,0.75,8412
20170213,AVUM,0.17,3222
20170213,AWF,0.933,3251
20170213,AWHU,0.638,5829
20170213,AWN,0.71,6344
20170213,AWOU,0.996,699
20170213,AWSP,0.288,2258
20170213,AWU,0.299,6109
20170213,AWV,0.985,7882
20170213,AWY,0.242,5755
20170213,AXB2,0.182,4881
20170213,AXE,0.348,8282
