date,ticker,positive,tweets
20170324,AAAS,0.092,3314
20170324,AAFK,0.874,4027
20170324,AAT6,0.559,6862
20170324,AAYJ,0.06,5436
20170324,ABB,0.399,4267
20170324,ABEL,0.919,6088
20170324,ABI6,0.998,1367
20170324,ABSY,0.208,2208
20170324,ABW,0.7,449
20170324,ACH,0.412,5235
20170324,ACOU,0.124,3202
20170324,ADB,0.193,2973
20170324,ADB2,0.974,6145
20170324,ADGI,0.448,1015
20170324,ADM0,0.038,2429
20170324,ADP,0.394,5142
20170324,ADQ,0.478,7281
20170324,ADV,0.858,2283
20170324,ADZS,0.485,2810
20170324,AEEQ,0.839,1254
20170324,AFEO,0.674,1007
20170324,AFFT,0.011,5897
20170324,AFO,0.048,1023
20170324,AFZU,0.416,7608
20170324,AGAU,0.126,5575
20170324,AGF,0.218,4171
20170324,AGKJ,0.055,6125
20170324,AGUY,0.983,2155
20170324,AGZ,0.088,4319
20170324,AHEL,0.92,5134
20170324,AHFM,0.861,3681
20170324,AHGN,0.121,7329
20170324,AHI,0.88,6882
20170324,AHSV,0.141,5602
20170324,AHWU,0.177,1075
20170324,AID,0.849,530
20170324,AIDA,0.749,6102
20170324,AIJQ,0.545,2629
20170324,AIS,0.562,3293
20170324,AJD,0.912,6070
20170324,AJLP,0.523,4188
20170324,AJQ,0.765,6407
20170324,AKA,0.116,3552
20170324,AKD,0.436,153
20170324,AKE0,0.013,6896
20170324,AKG,0.216,164
20170324,AKQ3,0.512,3223
20170324,AKRG,0.811,1875
20170324,AKZR,0.422,1556
20170324,ALVM,0.213,6730
20170324,ALYQ,0.117,3422
20170324,AMD2,0.29,2385
20170324,AMD6,0.803,2546
20170324,AMDO,0.991,4525
20170324,AMJ,0.83,7204
20170324,AMK2,0.078,4673
20170324,AMR3,0.823,5360
20170324,AMT5,0.067,6583
20170324,ANAH,0.534,5932
20170324,ANC2,0.312,4609
20170324,ANJO,0.497,2554
20170324,ANK,0.382,5305
20170324,ANSD,0.583,395
20170324,ANSZ,0.458,3112
20170324,AOU,0.787,7516
20170324,APL,0.947,2730
20170324,APP5,0.77,4197
20170324,APWX,0.602,2560
20170324,AQH4,0.801,6707
20170324,AQIC,0.724,802
20170324,AQKX,0.251,641
20170324,AQM3,0.658,4929
20170324,AQXQ,0.967,3174
20170324,ARG7,0.235,4004
20170324,ATPJ,0.27,7166
20170324,ATT,0.848,823
20170324,AUB8,0.96,3742
20170324,AUHM,0.55,2141
20170324,AUOH,0.016,4659
20170324,AUP,0.122,6527
20170324,AUR,0.902,712
20170324,AUZF,0.346,6132
20170324,AVMS,0.089,741
20170324,AVNV,0.311,1463
20170324,AVUM,0.52,8217
20170324,AWF,0.281,7403
20170324,AWHU,0.109,8693
20170324,AWSP,0.37,6226
20170324,AWU,0.801,8570
20170324,AWV,0.917,4530
20170324,AXB2,0.298,6519
20170324,AXLJ,0.714,4164
20170324,AYL,0.657,5803
20170324,AYOI,0.801,8197
20170324,AYSI,0.539,3547
20170324,AYUY,0.186,2162
20170324,AYW,0.753,562
20170324,AZF4,0.936,1933
20170324,AZG7,0.354,5521
20170324,AZGG,0.391,1499
20170324,AZM,0.232,5807
20170324,AZYZ,0.464,1841
20170324,BAC,0.108,4516
20170324,BAG,0.688,475
20170324,BAU,0.722,1893
20170324,BBAE,0.248,4491
20170324,BBCS,0.203,6236
20170324,BBFU,0.926,6812
20170324,BBIU,0.227,3674
20170324,BBLY,0.986,5175
20170324,BBNH,0.628,4501
20170324,BBQ,0.421,7681
20170324,BBVT,0.188,2976
20170324,BCG3,0.801,4633
20170324,BCJM,0.78,266
20170324,BCRT,0.115,7099
20170324,BCT2,0.892,1662
20170324,BCXY,0.106,7534
20170324,BDA0,0.384,1266
20170324,BDBB,0.589,2270
20170324,BDL,0.517,341
20170324,BEF1,0.918,6697
20170324,BERL,0.334,6485
20170324,BFEU,0.89,2301
20170324,BFJ,0.899,7222
20170324,BFM9,0.865,885
20170324,BFMF,0.898,4321
20170324,BFSN,0.42,494
20170324,BFVJ,0.627,7930
20170324,BGEA,0.583,4627
20170324,BGN,0.418,3850
20170324,BHGI,0.912,2521
20170324,BHJ1,0.724,4813
20170324,BHT,0.798,3386
20170324,BHYA,0.581,8179
20170324,BIC6,0.364,3357
20170324,BICJ,0.349,6824
20170324,BIEN,0.694,3467
20170324,BIFY,0.315,7674
20170324,BIOH,0.999,6387
20170324,BIY1,0.756,6692
20170324,BJEZ,0.522,6018
20170324,BJZ,0.239,5104
20170324,BKJ,0.899,6552
20170324,BKK7,0.491,6034
20170324,BKOQ,0.628,333
20170324,BKR,0.369,3571
20170324,BLI5,0.095,1258
20170324,BLM2,0.484,7619
20170324,BLP,0.066,4502
20170324,BMHD,0.197,5506
20170324,BMHQ,0.084,3473
20170324,BNBC,0.491,1436
20170324,BND,0.386,5672
20170324,BNFS,0.152,4504
20170324,BNR,0.217,3711
20170324,BNVO,0.279,4652
20170324,BOGZ,0.048,2631
20170324,BOK8,0.593,2312
20170324,BOLL,0.903,6671
20170324,BOSR,0.672,2185
20170324,BOT,0.025,7097
20170324,BPA6,0.833,4637
20170324,BQD,0.329,253
20170324,BQD1,0.201,7324
20170324,BQJI,0.715,4786
20170324,BQJU,0.439,5729
20170324,BQY0,0.295,5518
20170324,BRCC,0.122,5871
20170324,BRN7,0.797,2359
20170324,BRW0,0.952,1500
20170324,BRYL,0.14,8497
20170324,BSBK,0.067,901
20170324,BSD,0.237,6534
20170324,BSL0,0.556,8010
20170324,BTFA,0.288,904
20170324,BTJR,0.553,4743
20170324,BTSA,0.042,4606
20170324,BTVS,0.76,58
20170324,BUM,0.501,7429
20170324,BURF,0.075,7556
20170324,BURM,0.751,2733
20170324,BUS,0.029,1991
20170324,BUVF,0.169,6557
20170324,BUXM,0.239,3614
20170324,BUYU,0.045,3561
20170324,BVE4,0.467,1300
20170324,BVL6,0.472,6987
20170324,BVSQ,0.305,3684
20170324,BWEW,0.268,7126
20170324,BWK,0.438,1128
20170324,BWP,0.675,4106
20170324,BWQA,0.562,6148
20170324,BWU,0.379,1026
20170324,BWXW,0.381,2179
20170324,BXOR,0.877,5749
20170324,BXZK,0.293,3024
20170324,BXZR,0.345,2823
20170324,BYFO,0.419,6255
20170324,BYL,0.202,6932
20170324,BYP,0.526,5713
20170324,BYQ1,0.128,8284
20170324,BYZ3,0.772,6920
20170324,BZKT,0.784,1037
20170324,BZNB,0.664,4763
20170324,BZOK,0.988,3201
20170324,BZP,0.899,235
20170324,BZWL,0.117,1286
20170324,BZZ,0.474,7013
20170324,CAHR,0.213,6941
20170324,CAI,0.374,3585
20170324,CAV7,0.65,4852
20170324,CBLA,0.209,5621
20170324,CBU3,0.908,380
20170324,CBY1,0.797,3038
20170324,CCSF,0.217,6436
20170324,CCTQ,0.619,3264
20170324,CCXT,0.997,56
20170324,CDAF,0.062,754
20170324,CDC,0.112,1733
20170324,CDN,0.467,4621
20170324,CDT,0.831,3153
20170324,CDXY,0.84,4674
20170324,CEQA,0.732,7013
20170324,CET7,0.134,4961
20170324,CEVJ,0.631,4148
20170324,CFG,0.192,4325
20170324,CFN9,0.877,6152
20170324,CFP2,0.363,3813
20170324,CFPI,0.215,357
20170324,CFV4,0.683,4221
20170324,CGH0,0.023,1944
20170324,CGP9,0.933,3380
20170324,CGVA,0.711,5416
20170324,CGWN,0.084,1497
20170324,CGZ,0.509,4329
20170324,CHJL,0.108,5634
20170324,CHMG,0.959,690
20170324,CHN,0.83,4271
20170324,CHNX,0.472,7902
20170324,CIAV,0.829,1797
20170324,CIF1,0.035,2128
20170324,CISF,0.103,4495
20170324,CJD3,0.828,6577
20170324,CJJZ,0.226,4092
20170324,CJS,0.108,382
20170324,CKIS,0.594,3797
20170324,CKN6,0.138,5743
20170324,CKQ3,0.926,2047
20170324,CLB9,0.321,4710
20170324,CLBP,0.577,3451
20170324,CLLB,0.268,4430
20170324,CLZ,0.615,5248
20170324,CMM4,0.145,5592
20170324,CMOP,0.287,1707
20170324,CNGZ,0.694,4301
20170324,CNM,0.541,6425
20170324,CNM3,0.247,2235
20170324,CNPM,0.525,4875
20170324,CNWB,0.437,7681
20170324,CNZM,0.156,7716
20170324,COID,0.703,6057
20170324,COJ2,0.219,5575
20170324,COPW,0.416,4839
20170324,CPAW,0.585,3372
20170324,CPR9,0.687,7084
20170324,CQVZ,0.779,8408
20170324,CQW1,0.629,41
20170324,CRN,0.264,3267
20170324,CRRL,0.983,947
20170324,CRWM,0.194,6612
20170324,CSF,0.593,2887
20170324,CSS8,0.215,4049
20170324,CSX5,0.8,3536
20170324,CTKB,0.467,4672
20170324,CTSD,0.374,7552
20170324,CUC,0.73,1931
20170324,CUKJ,0.698,2152
20170324,CVAJ,0.41,793
20170324,CVH,0.147,3635
20170324,CVL,0.16,5870
20170324,CVN,0.15,4306
20170324,CVQ3,0.288,6142
20170324,CVRP,0.114,1393
20170324,CVZW,0.12,2736
20170324,CWB,0.889,3783
20170324,CWMI,0.972,2015
20170324,CXDE,0.275,8536
20170324,CXNQ,0.046,6733
20170324,CXQI,0.371,6457
20170324,CXQN,0.05,4509
20170324,CXR3,0.166,7045
20170324,CXU3,0.327,1398
20170324,CYD2,0.118,1717
20170324,CYE4,0.973,3858
20170324,CYFG,0.227,1701
20170324,CYFX,0.203,4489
20170324,CYH,0.419,8179
20170324,CYLJ,0.427,8073
20170324,CYS9,0.676,8588
20170324,CYST,0.168,7453
20170324,CZFH,0.265,5259
20170324,CZG3,0.388,3783
20170324,CZK,0.725,6855
20170324,CZR,0.299,3906
20170324,DALP,0.996,4728
20170324,DALW,0.483,6964
20170324,DAMK,0.09,6273
20170324,DARQ,0.903,1505
20170324,DBB4,0.762,6187
20170324,DBDJ,0.82,6684
20170324,DBFN,0.249,56
20170324,DBKL,0.609,4692
20170324,DBLX,0.856,5944
20170324,DBY,0.651,812
20170324,DCF,0.17,4955
20170324,DCU,0.326,6791
20170324,DDGD,0.743,6666
20170324,DDKA,0.457,794
20170324,DDKE,0.283,4798
20170324,DDWT,0.692,2656
20170324,DDYC,0.861,73
20170324,DDZ6,0.589,7507
20170324,DEG,0.525,6738
20170324,DENV,0.475,2174
20170324,DER5,0.476,963
20170324,DESM,0.139,6305
20170324,DETK,0.879,1802
20170324,DFDU,0.495,6440
20170324,DFS5,0.899,24
20170324,DFT,0.483,5715
20170324,DFU8,0.8,3426
20170324,DFV,0.263,6870
20170324,DGMU,0.765,4272
20170324,DGX,0.325,8488
20170324,DHN,0.42,4988
20170324,DHS,0.228,2554
20170324,DHVF,0.53,5382
20170324,DIA,0.692,6412
20170324,DIE8,0.495,1348
20170324,DIZM,0.542,7151
20170324,DJK,0.261,1315
20170324,DJPH,0.277,7139
20170324,DJRN,0.127,6183
20170324,DJSX,0.171,7540
20170324,DKIL,0.228,5536
20170324,DKY,0.308,6137
20170324,DKYJ,0.168,434
20170324,DKZ,0.49,4499
20170324,DKZ0,0.965,2832
20170324,DLE,0.114,706
20170324,DLK9,0.643,4702
20170324,DLPX,0.705,3702
20170324,DLT,0.696,6477
20170324,DMA0,0.413,2307
20170324,DMC,0.279,4851
20170324,DMVW,0.409,4565
20170324,DMYO,0.182,8618
20170324,DMZ0,0.215,2837
20170324,DNOC,0.527,677
20170324,DNX9,0.186,7225
20170324,DOAX,0.315,1624
20170324,DOD,0.378,1930
20170324,DOUN,0.447,489
20170324,DPBY,0.024,4130
20170324,DPD,0.514,164
20170324,DPFF,0.102,7062
20170324,DPN6,0.199,82
20170324,DPNB,0.25,694
20170324,DPV,0.824,7728
20170324,DPVX,0.085,3234
20170324,DPVY,0.051,4362
20170324,DPXA,0.996,2225
20170324,DQD3,0.515,1567
20170324,DQE,0.943,2776
20170324,DQHT,0.818,136
