date,ticker,positive,tweets
20170306,AAAS,0.92,6759
20170306,AAT6,0.432,1551
20170306,AAYJ,0.848,6494
20170306,ABB,0.284,3220
20170306,ABEL,0.37,6417
20170306,ABI6,0.198,6019
20170306,ABSY,0.254,8627
20170306,ABW,0.081,6079
20170306,ACH,0.975,6952
20170306,ACI,0.368,1683
20170306,ACOU,0.803,7255
20170306,ACWQ,0.407,3565
20170306,ADB,0.989,5798
20170306,ADB2,0.533,3671
20170306,ADGI,0.568,965
20170306,ADM0,0.162,5148
20170306,ADP,0.887,6301
20170306,ADQ,0.047,475
20170306,ADUC,0.542,642
20170306,ADV,0.479,4205
20170306,ADZS,0.03,4479
20170306,AEEQ,0.024,7053
20170306,AEQJ,0.783,1643
20170306,AFB0,0.415,2963
20170306,AFEO,0.513,5009
20170306,AFFT,0.195,5287
20170306,AFO,0.106,7363
20170306,AFZU,0.236,5660
20170306,AGAU,0.422,7237
20170306,AGF,0.492,3722
20170306,AGKJ,0.57,7026
20170306,AGUY,0.37,5637
20170306,AGZ,0.544,6050
20170306,AHEL,0.759,4498
20170306,AHFM,0.915,1392
20170306,AHGN,0.857,7090
20170306,AHI,0.348,394
20170306,AHSV,0.319,2627
20170306,AHWU,0.287,5121
20170306,AID,0.639,6478
20170306,AIDA,0.102,1751
20170306,AIJQ,0.907,7405
20170306,AIS,0.67,7202
20170306,AJD,0.084,5987
20170306,AJLP,0.024,6906
20170306,AJQ,0.138,7298
20170306,AKD,0.38,3550
20170306,AKE0,0.371,5782
20170306,AKG,0.05,2128
20170306,AKQ3,0.524,5598
20170306,AKRG,0.945,8084
20170306,AKZR,0.275,5226
20170306,ALVM,0.365,1230
20170306,ALYQ,0.35,3436
20170306,AMD2,0.832,7338
20170306,AMD6,0.61,2434
20170306,AMDO,0.342,70
20170306,AMJ,0.817,477
20170306,AMK2,0.845,874
20170306,AMR3,0.051,7312
20170306,AMXS,0.071,7393
20170306,ANAH,0.798,3200
20170306,ANC2,0.135,7480
20170306,ANJO,0.907,7170
20170306,ANJQ,0.455,5643
20170306,ANK,0.054,2336
20170306,ANSD,0.008,7184
20170306,ANSZ,0.825,3047
20170306,AOR8,0.204,3347
20170306,AOZ,0.723,6991
20170306,APL,0.197,1390
20170306,APP5,0.458,3617
20170306,APU9,0.132,6422
20170306,APWX,0.303,747
20170306,AQH4,0.717,5230
20170306,AQIC,0.68,1230
20170306,AQKX,0.922,3732
20170306,AQLC,0.02,7038
20170306,AQM3,0.771,192
20170306,AQXQ,0.128,1692
20170306,ARG7,0.535,4234
20170306,ATG,0.96,1737
20170306,ATGT,0.556,1813
20170306,ATPJ,0.222,2618
20170306,ATT,0.032,943
20170306,AUB8,0.187,4755
20170306,AUHM,0.393,8261
20170306,AUOH,0.763,1515
20170306,AUP,0.346,8361
20170306,AUR,0.488,3990
20170306,AUZF,0.802,1786
20170306,AVNV,0.566,1824
20170306,AVUM,0.758,2983
20170306,AWF,0.997,5796
20170306,AWHU,0.902,8562
20170306,AWN,0.042,6234
20170306,AWOU,0.195,3851
20170306,AWSP,0.595,1167
20170306,AWU,0.087,5181
20170306,AWV,0.052,4632
20170306,AWY,0.697,3920
20170306,AXB2,0.317,4972
20170306,AXE,0.32,6885
20170306,AXLJ,0.615,4820
20170306,AYL,0.295,7165
20170306,AYOI,0.778,285
20170306,AYSI,0.012,2008
20170306,AYW,0.917,8717
20170306,AZF4,0.037,3761
20170306,AZGG,0.676,2988
20170306,AZM,0.12,3942
20170306,AZYZ,0.811,1702
20170306,BAC,0.736,5760
20170306,BAEC,0.152,2298
20170306,BAG,0.77,555
20170306,BAS1,0.791,6759
20170306,BAU,0.657,3922
20170306,BBAE,0.156,5792
20170306,BBCS,0.508,2384
20170306,BBFU,0.665,5458
20170306,BBIU,0.877,2291
20170306,BBLY,0.716,3611
20170306,BBNH,0.109,82
20170306,BBOX,0.424,4978
20170306,BBQ,0.024,4146
20170306,BBVT,0.031,7816
20170306,BCG3,0.535,1117
20170306,BCJM,0.844,5312
20170306,BCRT,0.662,523
20170306,BCT2,0.896,4964
20170306,BCXY,0.493,8530
20170306,BDA0,0.29,6437
20170306,BDBB,0.729,3972
20170306,BDL,0.409,6538
20170306,BEF1,0.103,3775
20170306,BERL,0.443,7961
20170306,BFEU,0.011,3779
20170306,BFJ,0.669,4115
20170306,BFM9,0.048,6868
20170306,BFMF,0.966,1077
20170306,BFSN,0.197,4483
20170306,BFVJ,0.944,2622
20170306,BGEA,0.758,3521
20170306,BGN,0.128,5082
20170306,BHA,0.775,3323
20170306,BHGI,0.837,7244
20170306,BHJ1,0.053,553
20170306,BHT,0.488,4221
20170306,BHYA,0.142,3360
20170306,BICJ,0.193,7307
20170306,BIEN,0.905,1053
20170306,BIFY,0.014,2794
20170306,BIY1,0.527,2132
20170306,BJEZ,0.115,5439
20170306,BJZ,0.986,4988
20170306,BKJ,0.373,1509
20170306,BKK7,0.245,4523
20170306,BKMV,0.845,8390
20170306,BKOQ,0.794,6155
20170306,BKR,0.769,4677
20170306,BLI5,0.454,2253
20170306,BLM2,0.757,3404
20170306,BLP,0.842,5571
20170306,BLQ,0.145,8030
20170306,BMHD,0.744,5282
20170306,BMHQ,0.585,6028
20170306,BMTK,0.209,6711
20170306,BNBC,0.499,1394
20170306,BND,0.813,1369
20170306,BNFS,0.53,7086
20170306,BNR,0.327,7972
20170306,BNTG,0.323,715
20170306,BNVO,0.198,470
20170306,BOGZ,0.787,6420
20170306,BOK8,0.994,4769
20170306,BOLL,0.387,6415
20170306,BOSR,0.724,2318
20170306,BOT,0.014,7082
20170306,BPA6,0.541,6098
20170306,BQJI,0.709,4838
20170306,BQJU,0.049,5900
20170306,BQM5,0.054,1464
20170306,BRCC,0.239,3693
20170306,BSAM,0.723,6243
20170306,BSBK,0.518,4506
20170306,BSD,0.849,6562
20170306,BSL0,0.13,7978
20170306,BTFA,0.237,7439
20170306,BTSA,0.325,7368
20170306,BTVS,0.767,7086
20170306,BUM,0.287,6453
20170306,BURF,0.828,4077
20170306,BURM,0.447,7915
20170306,BUS,0.112,2962
20170306,BUVF,0.352,4741
20170306,BUXM,0.266,8149
20170306,BUYU,0.066,7188
20170306,BVE4,0.525,6545
20170306,BVL6,0.708,3540
20170306,BVSQ,0.358,959
20170306,BWK,0.994,3632
20170306,BWP,0.788,8479
20170306,BWU,0.664,7470
20170306,BWXW,0.81,1668
20170306,BXOR,0.811,324
20170306,BXZK,0.73,4261
20170306,BXZR,0.396,2918
20170306,BYFO,0.577,8850
20170306,BYG3,0.757,4110
20170306,BYL,0.901,2132
20170306,BYP,0.065,1921
20170306,BYQ1,0.222,1639
20170306,BYZ3,0.65,3018
20170306,BZKT,0.594,4330
20170306,BZNA,0.305,653
20170306,BZNB,0.251,1698
20170306,BZOK,0.565,7495
20170306,BZP,0.123,8275
