date,ticker,positive,tweets
20170404,AAAS,0.172,4022
20170404,AAFK,0.502,652
20170404,AAT6,0.689,4929
20170404,AAYJ,0.633,399
20170404,ABB,0.478,5291
20170404,ABEL,0.868,6274
20170404,ABI6,0.207,1884
20170404,ABSY,0.135,5955
20170404,ACH,0.714,2565
20170404,ACI,0.4,4753
20170404,ACOU,0.921,8431
20170404,ACWQ,0.603,3720
20170404,ADB,0.141,41
20170404,ADB2,0.628,6363
20170404,ADGI,0.651,3006
20170404,ADM0,0.223,6930
20170404,ADP,0.43,1041
20170404,ADQ,0.823,1205
20170404,ADUC,0.785,291
20170404,ADV,0.525,7991
20170404,ADZS,0.126,4831
20170404,AFB0,0.329,4781
20170404,AFEO,0.157,5183
20170404,AFFT,0.697,4033
20170404,AFZU,0.567,6465
20170404,AGAU,0.476,2363
20170404,AGF,0.634,3227
20170404,AGKJ,0.501,5850
20170404,AGUY,0.911,6921
20170404,AGZ,0.317,2999
20170404,AHEL,0.699,3307
20170404,AHFM,0.089,3636
20170404,AHGN,0.986,4146
20170404,AHI,0.615,5022
20170404,AHSV,0.283,2530
20170404,AHWU,0.636,5626
20170404,AIDA,0.702,5054
20170404,AIJQ,0.84,4092
20170404,AIS,0.127,4163
20170404,AJD,0.896,2923
20170404,AJLP,0.259,6900
20170404,AJQ,0.105,2302
20170404,AKA,0.758,4039
20170404,AKD,0.875,2557
20170404,AKE0,0.101,6220
20170404,AKG,0.567,6036
20170404,AKQ3,0.45,7464
20170404,AKRG,0.171,6379
20170404,AKZR,0.324,3303
20170404,ALYQ,0.604,5583
20170404,AMD2,0.202,1784
20170404,AMD6,0.335,154
20170404,AMDO,0.988,1148
20170404,AMJ,0.25,4398
20170404,AMK2,0.427,681
20170404,AMR3,0.239,493
20170404,AMT5,0.904,5768
20170404,AMXS,0.341,1826
20170404,ANAH,0.798,5344
20170404,ANC2,0.259,3332
20170404,ANJO,0.917,1658
20170404,ANJQ,0.194,278
20170404,ANK,0.219,7148
20170404,ANSD,0.619,16
20170404,ANSZ,0.222,7786
20170404,AOR8,0.194,633
20170404,AOU,0.595,7548
20170404,AOZ,0.715,1389
20170404,APL,0.167,6695
20170404,APP5,0.7,7374
20170404,APU9,0.236,4983
20170404,APWX,0.283,1161
20170404,AQH4,0.264,5525
20170404,AQIC,0.879,4988
20170404,AQKX,0.804,1552
20170404,AQLC,0.754,6599
20170404,AQM3,0.876,1561
20170404,AQXQ,0.794,5194
20170404,ARG7,0.816,1997
20170404,ATG,0.036,460
20170404,ATGT,0.772,1746
20170404,ATPJ,0.356,5458
20170404,ATT,0.36,8183
20170404,AUB8,0.487,4127
20170404,AUHM,0.672,2330
20170404,AUOH,0.438,2002
20170404,AUP,0.639,2908
20170404,AUR,0.319,3600
20170404,AUZF,0.513,8148
20170404,AVMS,0.645,7357
20170404,AVNV,0.891,7988
20170404,AVUM,0.457,1457
20170404,AWF,0.104,2037
20170404,AWHU,0.307,6562
20170404,AWN,0.635,3092
20170404,AWOU,0.672,7358
20170404,AWU,0.257,2678
20170404,AWV,0.311,6686
20170404,AWY,0.581,7434
20170404,AXB2,0.097,4104
20170404,AXE,0.234,1472
20170404,AXLJ,0.62,8154
20170404,AYL,0.557,5549
20170404,AYOI,0.578,460
20170404,AYSI,0.067,2349
20170404,AYUY,0.46,5110
20170404,AYW,0.631,3845
20170404,AZF4,0.022,7336
20170404,AZG7,0.561,5296
20170404,AZM,0.508,172
20170404,AZYZ,0.408,272
20170404,BAC,0.693,3893
20170404,BAEC,0.864,789
20170404,BAG,0.436,161
20170404,BAS1,0.061,384
20170404,BAU,0.457,5538
20170404,BBAE,0.517,3199
20170404,BBCS,0.385,1136
20170404,BBFU,0.386,4016
20170404,BBIU,0.659,7720
20170404,BBLY,0.358,6912
20170404,BBNH,0.721,5805
20170404,BBOX,0.969,4856
20170404,BBQ,0.862,4464
20170404,BBVT,0.83,6228
20170404,BCG3,0.597,26
20170404,BCJM,0.509,5688
20170404,BCRT,0.185,3558
20170404,BCT2,0.037,4092
20170404,BCXY,0.276,1189
20170404,BDA0,0.566,2846
20170404,BDBB,0.071,5952
20170404,BDL,0.454,1383
20170404,BDYJ,0.751,1046
20170404,BEF1,0.594,3855
20170404,BERL,0.878,3042
20170404,BFEU,0.676,6635
20170404,BFJ,0.426,6181
20170404,BFM9,0.438,7073
20170404,BFMF,0.667,6976
20170404,BFSN,0.846,6551
20170404,BFVJ,0.738,4139
20170404,BGN,0.729,6644
20170404,BHA,0.041,1150
20170404,BHGI,0.66,7075
20170404,BHJ1,0.183,6788
20170404,BHYA,0.7,603
20170404,BIC6,0.928,3051
20170404,BICJ,0.973,5481
20170404,BIEN,0.977,6406
20170404,BIFY,0.991,247
20170404,BIOH,0.34,518
20170404,BIY1,0.125,5487
20170404,BJB1,0.576,2143
20170404,BJEZ,0.344,3611
20170404,BJZ,0.215,8327
20170404,BKJ,0.684,2557
20170404,BKK7,0.614,767
20170404,BKMV,0.895,6497
20170404,BKOQ,0.44,1009
20170404,BKR,0.905,4866
20170404,BLI5,0.634,5538
20170404,BLM2,0.391,1975
20170404,BLQ,0.866,2582
20170404,BMHD,0.498,5343
20170404,BMHQ,0.39,7677
20170404,BNBC,0.99,2561
20170404,BND,0.364,745
20170404,BNFS,0.865,6734
20170404,BNR,0.218,699
20170404,BNTG,0.362,5701
20170404,BNVO,0.514,4048
20170404,BOGZ,0.157,2758
20170404,BOK8,0.515,7244
20170404,BOT,0.025,4203
20170404,BPA6,0.693,6577
20170404,BQD,0.585,3438
20170404,BQD1,0.617,3732
20170404,BQJI,0.034,8025
20170404,BQJU,0.844,4563
20170404,BQM5,0.663,943
20170404,BQY0,0.037,6137
20170404,BRCC,0.348,3440
20170404,BRN7,0.482,2465
20170404,BRW0,0.211,1568
20170404,BRYL,0.055,7099
20170404,BSAM,0.84,7579
20170404,BSBK,0.216,939
20170404,BSD,0.15,1112
20170404,BSL0,0.66,7559
20170404,BTFA,0.562,8156
20170404,BTSA,0.592,1827
20170404,BTVS,0.762,1681
20170404,BUM,0.255,2541
20170404,BURF,0.027,1147
20170404,BUVF,0.724,8491
20170404,BUYU,0.845,2701
20170404,BVE4,0.639,1449
20170404,BVL6,0.803,7617
20170404,BVSQ,0.027,6108
20170404,BWEW,0.852,760
20170404,BWK,0.933,1895
20170404,BWP,0.212,6488
20170404,BWQA,0.165,8314
20170404,BWU,0.29,1235
20170404,BWXW,0.435,5627
20170404,BXOR,0.787,535
20170404,BXZK,0.484,6401
20170404,BXZR,0.219,8812
20170404,BYFO,0.123,6657
20170404,BYG3,0.371,5404
20170404,BYL,0.217,744
20170404,BYP,0.885,8078
20170404,BYQ1,0.445,4550
20170404,BYZ3,0.331,6600
20170404,BZKT,0.334,1588
20170404,BZNA,0.916,3686
20170404,BZNB,0.632,7092
20170404,BZOK,0.306,7627
20170404,BZP,0.558,6969
20170404,BZZ,0.409,8346
20170404,BZZ3,0.316,3624
20170404,CAHR,0.493,1354
20170404,CAI,0.302,2114
20170404,CAV7,0.224,3305
20170404,CAVU,0.685,3626
20170404,CBU3,0.433,7612
20170404,CBY1,0.085,381
20170404,CCSF,0.934,769
20170404,CCXT,0.304,3326
20170404,CDAF,0.164,4224
20170404,CDEN,0.858,2212
20170404,CDN,0.492,3001
20170404,CDT,0.807,8347
20170404,CDXY,0.672,911
20170404,CEDY,0.261,5894
20170404,CEQA,0.541,646
20170404,CEQL,0.055,3004
20170404,CET7,0.946,3932
