date,ticker,positive,tweets
20170125,AAAS,0.772,3775
20170125,AAT6,0.46,5152
20170125,AAYJ,0.372,357
20170125,ABB,0.666,5533
20170125,ABEL,0.931,1594
20170125,ABI6,0.974,1142
20170125,ABW,0.232,988
20170125,ACH,0.024,7137
20170125,ACI,0.166,2318
20170125,ACOU,0.495,8313
20170125,ACWQ,0.642,434
20170125,ADB,0.857,5734
20170125,ADB2,0.452,4346
20170125,ADGI,0.692,1
20170125,ADM0,0.479,7119
20170125,ADQ,0.924,3963
20170125,ADUC,0.887,2582
20170125,ADV,0.906,5875
20170125,AEEQ,0.553,1212
20170125,AEQJ,0.131,5940
20170125,AFEO,0.388,4405
20170125,AFFT,0.42,4140
20170125,AFO,0.955,1163
20170125,AFZU,0.976,6275
20170125,AGAU,0.507,2344
20170125,AGF,0.101,3359
20170125,AGKJ,0.793,2784
20170125,AGUY,0.755,5263
20170125,AGZ,0.995,2064
20170125,AHEL,0.816,2301
20170125,AHGN,0.499,6507
20170125,AHI,0.734,4779
20170125,AHSV,0.629,5374
20170125,AHWU,0.537,4097
20170125,AID,0.268,4795
20170125,AIDA,0.946,6180
20170125,AIJQ,0.52,542
20170125,AIS,0.646,5808
20170125,AJD,0.015,5650
20170125,AJLP,0.248,7900
20170125,AJQ,0.14,3886
20170125,AKD,0.031,5989
20170125,AKE0,0.587,5681
20170125,AKG,0.815,3667
20170125,AKQ3,0.177,1662
20170125,AKRG,0.732,5810
20170125,AKZR,0.456,5794
20170125,ALYQ,0.451,1920
20170125,AMD2,0.095,3646
20170125,AMD6,0.721,5121
20170125,AMDO,0.225,3915
20170125,AMJ,0.042,3097
20170125,AMK2,0.674,2725
20170125,AMR3,0.903,3337
20170125,AMT5,0.896,7578
20170125,AMXS,0.753,8073
20170125,ANAH,0.117,2616
20170125,ANC2,0.265,3950
20170125,ANJO,0.689,5035
20170125,ANJQ,0.482,1486
20170125,ANK,0.551,4417
20170125,ANSD,0.575,1582
20170125,ANSZ,0.286,1855
20170125,AOR8,0.043,6981
20170125,AOU,0.428,1963
20170125,AOZ,0.88,5118
20170125,APL,0.995,7658
20170125,APP5,0.836,4410
20170125,APU9,0.734,3344
20170125,APWX,0.442,7878
20170125,AQH4,0.489,7401
20170125,AQIC,0.572,7471
20170125,AQKX,0.719,6488
20170125,AQLC,0.84,813
20170125,AQM3,0.523,854
20170125,AQXQ,0.873,7778
20170125,ARG7,0.619,7715
20170125,ATG,0.849,3432
20170125,ATGT,0.901,3816
20170125,ATT,0.807,4650
20170125,AUB8,0.925,3057
20170125,AUHM,0.794,4418
20170125,AUOH,0.241,3956
20170125,AUP,0.855,5654
20170125,AUR,0.103,5684
20170125,AUZF,0.719,3924
20170125,AVNV,0.569,2502
20170125,AVUM,0.06,7389
20170125,AWF,0.652,831
20170125,AWHU,0.829,2477
20170125,AWOU,0.057,8412
20170125,AWSP,0.456,1216
20170125,AWU,0.578,6563
20170125,AWV,0.447,4701
20170125,AXB2,0.327,171
20170125,AXLJ,0.399,3653
20170125,AYL,0.645,1169
20170125,AYOI,0.797,456
20170125,AYSI,0.602,4074
20170125,AYUY,0.414,7925
20170125,AYW,0.072,4139
20170125,AZF4,0.217,4988
20170125,AZG7,0.113,3834
20170125,AZGG,0.241,1098
20170125,AZM,0.713,7622
20170125,AZYZ,0.441,3188
20170125,BAC,0.42,1886
20170125,BAEC,0.666,5882
20170125,BAG,0.297,6003
20170125,BAS1,0.468,6241
20170125,BAU,0.196,2867
20170125,BBAE,0.808,6517
20170125,BBCS,0.387,1806
20170125,BBFU,0.433,4366
20170125,BBIU,0.177,1292
20170125,BBLY,0.756,7441
20170125,BBNH,0.717,1330
20170125,BBOX,0.042,4795
20170125,BBQ,0.279,729
20170125,BCG3,0.184,6852
20170125,BCJM,0.61,4584
20170125,BCRT,0.031,1881
20170125,BCT2,0.372,3087
20170125,BCXY,0.262,2546
20170125,BDA0,0.173,2747
20170125,BDBB,0.477,2887
20170125,BDL,0.666,7105
20170125,BDYJ,0.066,6634
20170125,BEF1,0.164,1028
20170125,BERL,0.879,2056
20170125,BFEU,0.949,3889
20170125,BFJ,0.67,4547
20170125,BFMF,0.357,3656
20170125,BFSN,0.048,29
20170125,BFVJ,0.671,7014
20170125,BGEA,0.342,1853
20170125,BGN,0.069,1023
20170125,BHA,0.606,4660
20170125,BHGI,0.715,938
20170125,BHJ1,0.678,3644
20170125,BHT,0.405,6800
20170125,BHYA,0.904,8339
20170125,BIC6,0.457,1979
20170125,BIEN,0.29,6264
20170125,BIFY,0.846,8578
20170125,BIOH,0.717,5830
20170125,BIY1,0.388,1783
20170125,BJB1,0.484,593
20170125,BJEZ,0.705,4185
20170125,BJZ,0.557,2811
20170125,BKJ,0.664,3816
20170125,BKK7,0.543,3677
20170125,BKMV,0.748,2269
20170125,BLI5,0.574,1704
20170125,BLM2,0.412,771
20170125,BLP,0.303,3382
20170125,BLQ,0.625,6409
20170125,BMHD,0.963,6890
20170125,BMHQ,0.744,4929
