date,ticker,positive,tweets
20170110,AAAS,0.413,3901
20170110,AAFK,0.658,4309
20170110,AAT6,0.95,8247
20170110,AAYJ,0.138,7116
20170110,ABB,0.36,6368
20170110,ABEL,0.06,1656
20170110,ABSY,0.188,2335
20170110,ABW,0.196,3911
20170110,ACH,0.228,534
20170110,ACI,0.692,2858
20170110,ACOU,0.451,5430
20170110,ACWQ,0.35,4546
20170110,ADB,0.521,1928
20170110,ADB2,0.742,3356
20170110,ADM0,0.567,3900
20170110,ADP,0.933,3660
20170110,ADQ,0.589,7383
20170110,ADUC,0.69,4346
20170110,ADZS,0.913,2875
20170110,AEEQ,0.379,6194
20170110,AEQJ,0.155,1145
20170110,AFB0,0.441,1743
20170110,AFEO,0.75,5222
20170110,AFFT,0.324,1927
20170110,AFO,0.779,4554
20170110,AFZU,0.582,3601
20170110,AGAU,0.64,3054
20170110,AGKJ,0.733,3924
20170110,AGUY,0.227,7588
20170110,AGZ,0.541,2013
20170110,AHEL,0.019,1716
20170110,AHFM,0.465,4612
20170110,AHGN,0.641,2805
20170110,AHI,0.656,4727
20170110,AHSV,0.909,6024
20170110,AHWU,0.698,7384
20170110,AID,0.089,7060
20170110,AIDA,0.094,1289
20170110,AIJQ,0.42,6615
20170110,AIS,0.569,7993
20170110,AJD,0.836,6304
20170110,AJLP,0.328,6887
20170110,AJQ,0.245,1631
20170110,AKA,0.708,6724
20170110,AKD,0.808,355
20170110,AKE0,0.849,489
20170110,AKG,0.852,2282
20170110,AKQ3,0.868,7608
20170110,AKRG,0.567,5163
20170110,AKZR,0.042,7834
20170110,ALVM,0.982,7570
20170110,AMD2,0.029,238
20170110,AMD6,0.833,4447
20170110,AMJ,0.374,936
20170110,AMK2,0.058,1936
20170110,AMXS,0.49,781
20170110,ANAH,0.956,1432
20170110,ANC2,0.875,2420
20170110,ANJO,0.431,3234
20170110,ANJQ,0.342,5967
20170110,ANK,0.189,6223
20170110,ANSD,0.647,5354
20170110,AOR8,0.588,6137
20170110,AOU,0.169,2576
20170110,AOZ,0.518,4756
20170110,APL,0.652,4918
20170110,APP5,0.347,7106
20170110,APWX,0.351,2276
20170110,AQH4,0.033,940
20170110,AQIC,0.268,4797
20170110,AQKX,0.705,3780
20170110,AQLC,0.289,5071
20170110,AQM3,0.538,4765
20170110,AQXQ,0.42,1737
20170110,ARG7,0.398,2387
20170110,ATG,0.965,3647
20170110,ATGT,0.128,4415
20170110,ATPJ,0.03,4006
20170110,ATT,0.545,4612
20170110,AUB8,0.132,4015
20170110,AUHM,0.332,1118
20170110,AUOH,0.885,685
20170110,AUP,0.722,2850
20170110,AUR,0.041,7421
20170110,AUZF,0.361,5197
20170110,AVMS,0.319,5907
20170110,AVNV,0.253,6081
20170110,AWF,0.725,865
20170110,AWHU,0.764,758
20170110,AWN,0.169,4122
20170110,AWOU,0.075,2192
20170110,AWSP,0.823,1594
20170110,AWU,0.636,5024
20170110,AWV,0.937,478
20170110,AWY,0.871,6047
20170110,AXB2,0.971,2354
20170110,AXE,0.509,6434
20170110,AXLJ,0.075,2479
20170110,AYL,0.402,894
20170110,AYOI,0.509,7313
20170110,AYSI,0.106,1864
20170110,AYUY,0.838,8636
20170110,AYW,0.998,673
20170110,AZG7,0.004,3291
20170110,AZGG,0.265,4788
20170110,AZM,0.134,3044
20170110,AZYZ,0.588,2289
20170110,BAC,0.992,4093
20170110,BAEC,0.141,5530
20170110,BAG,0.796,3405
20170110,BAS1,0.581,3241
20170110,BBAE,0.692,3162
20170110,BBCS,0.365,6219
20170110,BBFU,0.289,2942
20170110,BBIU,0.093,2937
20170110,BBNH,0.476,5158
20170110,BBQ,0.935,5164
20170110,BBVT,0.104,7545
20170110,BCG3,0.731,808
20170110,BCJM,0.476,6746
20170110,BCRT,0.122,927
20170110,BCT2,0.1,1248
20170110,BCXY,0.06,1726
20170110,BDA0,0.459,505
20170110,BDBB,0.005,2319
20170110,BDL,0.47,3836
20170110,BDYJ,0.532,4819
20170110,BEF1,0.023,751
20170110,BERL,0.093,1340
20170110,BFEU,0.857,2996
20170110,BFJ,0.698,5005
20170110,BFM9,0.083,238
20170110,BFSN,0.501,4993
20170110,BFVJ,0.538,6051
20170110,BGEA,0.306,1142
20170110,BGN,0.112,6241
20170110,BHA,0.876,6436
20170110,BHGI,0.532,6670
20170110,BHJ1,0.536,2160
20170110,BHT,0.78,4909
20170110,BHYA,0.204,8166
20170110,BIC6,0.929,4008
20170110,BICJ,0.101,1094
20170110,BIFY,0.673,5043
20170110,BIOH,0.619,4315
20170110,BIY1,0.066,3151
20170110,BJB1,0.254,7065
20170110,BJEZ,0.02,5711
20170110,BJZ,0.126,940
20170110,BKJ,0.905,158
20170110,BKK7,0.441,760
20170110,BKOQ,0.059,718
20170110,BKR,0.459,7902
20170110,BLI5,0.68,4213
20170110,BLM2,0.943,6720
20170110,BLP,0.031,4673
20170110,BLQ,0.249,2109
20170110,BMHD,0.352,3336
20170110,BMTK,0.074,4432
20170110,BNBC,0.464,2559
20170110,BND,0.267,7228
20170110,BNFS,0.804,7619
20170110,BNTG,0.615,4638
20170110,BNVO,0.247,1434
20170110,BOGZ,0.17,4501
20170110,BOLL,0.614,6301
20170110,BOSR,0.508,3454
20170110,BOT,0.256,1618
20170110,BPA6,0.108,2729
20170110,BQD,0.687,4552
20170110,BQD1,0.808,6590
20170110,BQJI,0.602,1762
20170110,BQJU,0.901,6714
20170110,BQM5,0.601,5132
20170110,BQY0,0.444,2059
20170110,BRCC,0.179,1198
20170110,BRN7,0.095,1907
20170110,BRW0,0.989,7797
20170110,BRYL,0.866,1340
20170110,BSAM,0.303,3160
20170110,BSBK,0.024,4263
20170110,BSD,0.206,1378
20170110,BSL0,0.498,6247
20170110,BTFA,0.086,5090
20170110,BTJR,0.55,6946
20170110,BTSA,0.227,1615
20170110,BTVS,0.692,2475
20170110,BUM,0.453,3274
20170110,BURF,0.307,6282
20170110,BURM,0.484,226
20170110,BUS,0.693,6955
20170110,BUVF,0.403,5055
20170110,BUXM,0.929,8184
20170110,BUYU,0.899,1881
20170110,BVE4,0.426,5191
20170110,BVL6,0.135,2136
20170110,BVSQ,0.191,5784
20170110,BWEW,0.043,2039
20170110,BWK,0.519,1046
20170110,BWP,0.203,5750
20170110,BWQA,0.991,1934
20170110,BWU,0.311,5449
20170110,BWXW,0.145,2888
20170110,BXOR,0.835,1647
20170110,BXZK,0.367,8042
20170110,BXZR,0.159,6717
20170110,BYFO,0.1,1426
20170110,BYG3,0.459,2196
20170110,BYL,0.407,8514
20170110,BYP,0.531,6240
20170110,BYQ1,0.64,151
20170110,BYZ3,0.972,7986
20170110,BZKT,0.28,3393
20170110,BZNA,0.751,5270
20170110,BZNB,0.507,3715
20170110,BZP,0.39,1408
