date,ticker,positive,tweets
20170112,AAAS,0.555,2836
20170112,AAFK,0.19,5087
20170112,AAT6,0.21,5939
20170112,ABB,0.921,2129
20170112,ABEL,0.902,2847
20170112,ABI6,0.137,7052
20170112,ABSY,0.758,1672
20170112,ABW,0.804,8201
20170112,ACH,0.967,1155
20170112,ACI,0.564,1858
20170112,ACOU,0.073,2821
20170112,ACWQ,0.183,8315
20170112,ADB,0.048,690
20170112,ADB2,0.497,3866
20170112,ADGI,0.917,4414
20170112,ADM0,0.571,1631
20170112,ADP,0.092,7427
20170112,ADQ,0.146,5911
20170112,ADUC,0.98,4375
20170112,ADV,0.729,5490
20170112,ADZS,0.164,4326
20170112,AEEQ,0.141,1608
20170112,AEQJ,0.107,4309
20170112,AFB0,0.436,5436
20170112,AFEO,0.182,6401
20170112,AFFT,0.777,6042
20170112,AFO,0.364,2476
20170112,AGAU,0.532,4713
20170112,AGF,0.066,4520
20170112,AGKJ,0.023,3384
20170112,AGUY,0.987,7263
20170112,AGZ,0.748,6853
20170112,AHEL,0.528,1307
20170112,AHFM,0.086,4569
20170112,AHGN,0.078,6259
20170112,AHI,0.957,6456
20170112,AHSV,0.554,1418
20170112,AHWU,0.774,5985
20170112,AIDA,0.536,5808
20170112,AIJQ,0.234,2365
20170112,AIS,0.962,7924
20170112,AJD,0.57,1938
20170112,AJLP,0.067,2145
20170112,AJQ,0.953,5160
20170112,AKA,0.208,3165
20170112,AKD,0.159,804
20170112,AKE0,0.796,6725
20170112,AKG,0.477,2768
20170112,AKQ3,0.529,5054
20170112,AKRG,0.459,552
20170112,AKZR,0.83,5733
20170112,ALVM,0.379,595
20170112,ALYQ,0.463,5557
20170112,AMD2,0.772,758
20170112,AMD6,0.919,2782
20170112,AMDO,0.43,4694
20170112,AMJ,0.244,1266
20170112,AMK2,0.821,7187
20170112,AMR3,0.881,1018
20170112,AMT5,0.496,7027
20170112,AMXS,0.337,250
20170112,ANAH,0.996,2232
20170112,ANC2,0.202,6853
20170112,ANJO,0.665,1119
20170112,ANJQ,0.56,6732
20170112,ANSD,0.323,613
20170112,ANSZ,0.189,1247
20170112,AOR8,0.438,4126
20170112,AOU,0.134,6017
20170112,AOZ,0.562,2314
20170112,APP5,0.743,7085
20170112,APU9,0.463,7276
20170112,APWX,0.215,8781
20170112,AQIC,0.277,637
20170112,AQKX,0.662,2865
20170112,AQLC,0.435,5234
20170112,AQM3,0.716,2193
20170112,AQXQ,0.606,8659
20170112,ARG7,0.379,3841
20170112,ATPJ,0.59,6049
20170112,ATT,0.744,2519
20170112,AUB8,0.911,8011
20170112,AUHM,0.049,756
20170112,AUP,0.408,6279
20170112,AUZF,0.592,660
20170112,AVNV,0.703,2164
20170112,AVUM,0.397,1152
20170112,AWF,0.272,2403
20170112,AWHU,0.754,683
20170112,AWN,0.25,2737
20170112,AWOU,0.86,4997
20170112,AWSP,0.295,6811
20170112,AWU,0.424,4189
