date,ticker,positive,tweets
20170303,AAAS,0.844,2957
20170303,AAFK,0.247,4958
20170303,AAT6,0.844,7525
20170303,ABB,0.299,4429
20170303,ABEL,0.059,4506
20170303,ABI6,0.804,405
20170303,ABSY,0.764,1998
20170303,ABW,0.973,5825
20170303,ACH,0.035,7083
20170303,ACOU,0.766,1868
20170303,ACWQ,0.05,7268
20170303,ADB,0.392,3732
20170303,ADB2,0.695,4347
20170303,ADGI,0.689,1730
20170303,ADM0,0.6,3217
20170303,ADQ,0.883,8049
20170303,ADUC,0.306,5689
20170303,ADV,0.932,6037
20170303,ADZS,0.354,7186
20170303,AEEQ,0.504,3616
20170303,AEQJ,0.721,6620
20170303,AFB0,0.875,6827
20170303,AFEO,0.21,4759
20170303,AFFT,0.207,1427
20170303,AFO,0.004,7825
20170303,AFZU,0.209,8863
20170303,AGAU,0.261,3013
20170303,AGF,0.765,2849
20170303,AGKJ,0.955,5120
20170303,AGUY,0.581,5073
20170303,AGZ,0.564,268
20170303,AHEL,0.41,3005
20170303,AHFM,0.393,2988
20170303,AHGN,0.035,2998
20170303,AHI,0.942,3327
20170303,AHSV,0.948,8101
20170303,AHWU,0.817,3367
20170303,AID,0.784,3278
20170303,AIDA,0.333,3425
20170303,AIS,0.388,606
20170303,AJD,0.66,2414
20170303,AJLP,0.422,4454
20170303,AJQ,0.022,4517
20170303,AKD,0.392,6891
20170303,AKG,0.733,6637
20170303,AKQ3,0.167,6530
20170303,AKRG,0.676,1643
20170303,AKZR,0.25,1579
20170303,ALVM,0.267,3425
20170303,ALYQ,0.625,4797
20170303,AMD2,0.109,1526
20170303,AMD6,0.35,6129
20170303,AMDO,0.855,7716
20170303,AMR3,0.883,6900
20170303,AMT5,0.719,1236
20170303,AMXS,0.953,980
20170303,ANAH,0.619,4449
20170303,ANC2,0.942,4518
20170303,ANJO,0.202,7643
20170303,ANJQ,0.976,5330
20170303,ANK,0.888,6038
20170303,ANSD,0.813,147
20170303,ANSZ,0.084,6500
20170303,AOR8,0.107,1778
20170303,AOZ,0.544,7310
20170303,APL,0.232,925
