date,ticker,positive,tweets
20170127,AAAS,0.058,7463
20170127,AAFK,0.246,4978
20170127,AAT6,0.269,3361
20170127,AAYJ,0.932,4991
20170127,ABEL,0.975,1789
20170127,ABI6,0.545,6513
20170127,ABSY,0.515,6702
20170127,ABW,0.285,8322
20170127,ACH,0.296,4324
20170127,ACI,0.762,2551
20170127,ACOU,0.515,7918
20170127,ADB,0.99,1975
20170127,ADB2,0.543,2997
20170127,ADGI,0.4,2868
20170127,ADM0,0.564,6626
20170127,ADP,0.908,6285
20170127,ADQ,0.038,580
20170127,ADUC,0.898,4438
20170127,ADV,0.542,3563
20170127,ADZS,0.087,927
20170127,AEEQ,0.991,980
20170127,AEQJ,0.261,3990
20170127,AFB0,0.774,5007
20170127,AFEO,0.961,4050
20170127,AFFT,0.864,1596
20170127,AFZU,0.321,3007
20170127,AGAU,0.823,6920
20170127,AGF,0.996,4997
20170127,AGKJ,0.026,3501
20170127,AGUY,0.854,585
20170127,AGZ,0.22,3252
20170127,AHEL,0.516,5986
20170127,AHFM,0.178,4063
20170127,AHGN,0.281,5988
20170127,AHSV,0.838,2101
20170127,AHWU,0.207,2870
20170127,AID,0.301,2197
20170127,AIDA,0.911,4987
20170127,AIJQ,0.74,3810
20170127,AIS,0.284,1561
20170127,AJD,0.694,6499
20170127,AJLP,0.288,7985
20170127,AJQ,0.35,473
20170127,AKA,0.132,6040
20170127,AKD,0.911,6752
20170127,AKE0,0.485,6379
20170127,AKRG,0.084,3419
20170127,AKZR,0.402,1895
20170127,ALVM,0.467,5606
20170127,ALYQ,0.115,509
20170127,AMD6,0.372,6085
20170127,AMDO,0.385,3881
20170127,AMJ,0.111,5751
20170127,AMK2,0.133,687
20170127,AMR3,0.524,4981
20170127,AMT5,0.843,8083
20170127,AMXS,0.598,4741
20170127,ANAH,0.814,890
20170127,ANC2,0.929,6320
20170127,ANJO,0.948,6731
20170127,ANJQ,0.53,5156
20170127,ANK,0.486,25
20170127,ANSD,0.136,2021
20170127,ANSZ,0.59,6699
20170127,AOR8,0.649,2322
20170127,AOZ,0.705,2147
20170127,APL,0.41,4477
20170127,APP5,0.017,2642
20170127,APU9,0.691,2566
20170127,APWX,0.492,4650
20170127,AQH4,0.287,2440
20170127,AQIC,0.287,1513
20170127,AQKX,0.376,3803
20170127,AQM3,0.836,3347
20170127,ARG7,0.42,2679
20170127,ATGT,0.278,3076
20170127,ATPJ,0.007,734
20170127,ATT,0.091,3645
20170127,AUB8,0.674,650
20170127,AUHM,0.105,3267
20170127,AUOH,0.068,7075
20170127,AUP,0.952,8403
20170127,AUR,0.548,1926
20170127,AVMS,0.532,429
20170127,AVNV,0.119,893
20170127,AVUM,0.923,2679
20170127,AWF,0.518,2975
20170127,AWHU,0.128,8083
20170127,AWN,0.875,6221
20170127,AWOU,0.047,872
20170127,AWSP,0.08,5046
20170127,AWU,0.032,1475
20170127,AWV,0.905,826
20170127,AXE,0.908,6592
20170127,AXLJ,0.371,1492
20170127,AYL,0.506,10
20170127,AYOI,0.723,4132
20170127,AYSI,0.558,8780
20170127,AYUY,0.497,8285
20170127,AYW,0.696,7750
20170127,AZF4,0.954,7250
20170127,AZG7,0.918,2514
20170127,AZGG,0.006,3034
20170127,AZM,0.989,265
20170127,AZYZ,0.162,688
20170127,BAC,0.446,2316
20170127,BAEC,0.999,330
20170127,BAS1,0.214,1334
20170127,BAU,0.975,1394
20170127,BBCS,0.266,6837
20170127,BBFU,0.016,1419
20170127,BBIU,0.656,3730
20170127,BBLY,0.872,3615
20170127,BBNH,0.029,719
20170127,BBOX,0.071,136
20170127,BBVT,0.894,6197
20170127,BCG3,0.481,5100
20170127,BCJM,0.252,394
20170127,BCRT,0.081,7445
