date,ticker,positive,tweets
20170309,AAAS,0.71,328
20170309,AAFK,0.656,5377
20170309,AAT6,0.746,75
20170309,AAYJ,0.795,6044
20170309,ABB,0.717,1351
20170309,ABI6,0.565,969
20170309,ABSY,0.835,59
20170309,ABW,0.02,1457
20170309,ACH,0.289,5292
20170309,ACI,0.458,5202
20170309,ACOU,0.09,4921
20170309,ACWQ,0.687,5472
20170309,ADB,0.18,2672
20170309,ADB2,0.748,6361
20170309,ADGI,0.128,4509
20170309,ADM0,0.87,2471
20170309,ADP,0.17,3350
20170309,ADQ,0.697,1678
20170309,ADUC,0.427,7734
20170309,ADV,0.409,6208
20170309,AEEQ,0.184,6294
20170309,AEQJ,0.12,3571
20170309,AFB0,0.675,387
20170309,AFEO,0.533,6426
20170309,AFFT,0.991,7646
20170309,AFO,0.536,4439
20170309,AGAU,0.752,5204
20170309,AGF,0.732,6767
20170309,AGUY,0.938,5866
20170309,AGZ,0.336,4218
20170309,AHEL,0.132,5603
20170309,AHFM,0.234,4874
20170309,AHGN,0.228,937
20170309,AHI,0.546,4045
20170309,AHSV,0.476,5821
20170309,AHWU,0.278,6953
20170309,AID,0.658,4436
20170309,AIJQ,0.543,1283
20170309,AIS,0.96,2295
20170309,AJD,0.809,4402
20170309,AJLP,0.608,4306
20170309,AJQ,0.776,1960
20170309,AKA,0.964,2593
20170309,AKD,0.005,3765
20170309,AKG,0.92,2942
20170309,AKRG,0.714,372
20170309,AKZR,0.348,7346
20170309,ALVM,0.479,4996
20170309,ALYQ,0.723,8100
20170309,AMD2,0.679,1700
20170309,AMD6,0.006,5321
20170309,AMDO,0.669,6070
20170309,AMK2,0.829,3674
20170309,AMR3,0.909,3012
20170309,AMT5,0.235,5269
20170309,AMXS,0.152,1184
20170309,ANAH,0.406,4714
20170309,ANC2,0.894,1349
20170309,ANJO,0.749,3537
20170309,ANK,0.309,5944
20170309,ANSD,0.036,4755
20170309,ANSZ,0.842,436
20170309,AOR8,0.66,2587
20170309,AOU,0.566,1143
20170309,AOZ,0.711,603
20170309,APL,0.472,459
20170309,APP5,0.354,1604
20170309,APU9,0.498,4600
20170309,APWX,0.669,6251
20170309,AQH4,0.132,169
20170309,AQIC,0.295,1357
20170309,AQKX,0.784,1213
20170309,AQLC,0.347,1143
20170309,AQM3,0.051,2048
20170309,AQXQ,0.689,2143
20170309,ARG7,0.953,8035
20170309,ATGT,0.207,271
20170309,ATPJ,0.114,3771
20170309,ATT,0.024,6123
20170309,AUB8,0.372,5242
20170309,AUOH,0.163,3047
20170309,AUP,0.242,7348
20170309,AUR,0.269,86
20170309,AUZF,1.0,8563
20170309,AVMS,0.489,3038
20170309,AVNV,0.362,8595
20170309,AVUM,0.617,3621
20170309,AWF,0.902,2416
20170309,AWHU,0.323,1444
20170309,AWN,0.795,6787
20170309,AWOU,0.875,892
20170309,AWSP,0.255,5419
20170309,AWU,0.56,7648
20170309,AWV,0.873,466
20170309,AWY,0.035,1131
20170309,AXB2,0.893,1989
20170309,AXE,0.566,3281
20170309,AXLJ,0.355,2528
20170309,AYL,0.794,1038
20170309,AYOI,0.224,8835
20170309,AYSI,0.999,1292
20170309,AYUY,0.119,1815
20170309,AYW,0.136,2234
20170309,AZF4,0.996,5173
20170309,AZG7,0.734,4654
20170309,AZGG,0.935,8142
20170309,AZM,0.018,60
20170309,AZYZ,0.911,3891
20170309,BAC,0.698,5195
20170309,BAEC,0.951,1469
20170309,BAG,0.843,2303
20170309,BAS1,0.107,2946
20170309,BAU,0.767,5199
20170309,BBAE,0.275,3458
20170309,BBCS,0.135,3475
20170309,BBFU,0.952,3812
20170309,BBIU,0.547,7092
20170309,BBLY,0.624,563
20170309,BBNH,0.238,7177
20170309,BBQ,0.597,7249
20170309,BBVT,0.544,5260
20170309,BCRT,0.525,4273
20170309,BCT2,0.186,2985
20170309,BCXY,0.602,7636
20170309,BDA0,0.473,4944
20170309,BDBB,0.297,261
20170309,BDL,0.986,2153
20170309,BDYJ,0.017,3648
20170309,BEF1,0.465,2703
20170309,BERL,0.087,653
20170309,BFEU,0.189,3888
20170309,BFJ,0.427,5816
20170309,BFM9,0.905,2363
20170309,BFMF,0.336,1516
20170309,BFSN,0.203,4447
20170309,BFVJ,0.046,5245
20170309,BGEA,0.684,598
20170309,BGN,0.036,6823
20170309,BHA,0.213,6876
20170309,BHGI,0.97,121
20170309,BHJ1,0.454,7304
20170309,BHT,0.759,3302
20170309,BHYA,0.597,7319
20170309,BICJ,0.323,5153
20170309,BIEN,0.125,627
20170309,BIFY,0.786,4238
20170309,BIOH,0.474,7021
20170309,BIY1,0.412,7124
20170309,BJEZ,0.342,964
20170309,BKJ,0.61,1426
20170309,BKK7,0.971,1852
20170309,BKMV,0.651,4212
20170309,BKOQ,0.832,7370
20170309,BKR,0.725,1600
20170309,BLM2,0.233,5588
20170309,BLP,0.611,7357
20170309,BLQ,0.222,266
20170309,BMHD,0.532,7393
20170309,BMHQ,0.428,6011
20170309,BMTK,0.199,1704
20170309,BNBC,0.06,4747
20170309,BND,0.713,7227
20170309,BNFS,0.531,1882
20170309,BNR,0.981,5537
20170309,BNTG,0.166,7382
20170309,BNVO,0.616,6817
20170309,BOGZ,0.989,2788
20170309,BOLL,0.581,5132
20170309,BOSR,0.702,4543
20170309,BOT,0.73,6751
20170309,BQD,0.323,5591
20170309,BQD1,0.088,5358
20170309,BQJI,0.831,2188
20170309,BQJU,0.283,5612
20170309,BQM5,0.111,1360
20170309,BRCC,0.919,502
20170309,BRN7,0.23,7267
20170309,BRW0,0.465,4312
20170309,BRYL,0.724,8644
20170309,BSAM,0.748,4056
20170309,BSD,0.683,4247
20170309,BTFA,0.281,3152
20170309,BTJR,0.76,2077
20170309,BTVS,0.761,1950
20170309,BUM,0.449,7166
20170309,BURF,0.476,738
20170309,BURM,0.351,7536
20170309,BUVF,0.306,6782
20170309,BUXM,0.286,7388
20170309,BUYU,0.48,6725
20170309,BVE4,0.547,5551
20170309,BVSQ,0.935,1181
20170309,BWEW,0.641,5135
20170309,BWK,0.528,6070
20170309,BWQA,0.224,6409
20170309,BWU,0.262,8214
20170309,BWXW,0.681,2488
20170309,BXOR,0.725,6760
20170309,BXZR,0.036,1505
20170309,BYFO,0.248,8011
20170309,BYG3,0.038,7744
20170309,BYL,0.219,7399
20170309,BYP,0.504,2908
20170309,BYQ1,0.7,1970
20170309,BYZ3,0.404,4124
20170309,BZKT,0.153,1170
20170309,BZNA,0.009,7012
20170309,BZNB,0.631,7917
20170309,BZOK,0.026,7112
20170309,BZP,0.498,4524
20170309,BZWL,0.941,6835
20170309,BZZ,0.078,7783
20170309,BZZ3,0.137,5253
20170309,CAHR,0.205,3201
20170309,CAI,0.11,5887
20170309,CAV7,0.918,7351
20170309,CAVU,0.742,989
20170309,CBLA,0.326,3376
20170309,CBU3,0.477,6060
20170309,CBY1,0.387,5020
20170309,CCSF,0.691,1061
20170309,CCTQ,0.869,2142
20170309,CCXT,0.284,1741
20170309,CDAF,0.041,6355
20170309,CDC,0.096,1368
20170309,CDEN,0.939,6880
20170309,CDN,0.006,606
20170309,CDT,0.005,499
20170309,CDXY,0.504,4545
20170309,CEDY,0.399,1777
20170309,CEQA,0.685,4980
20170309,CEQL,0.474,4337
20170309,CET7,0.393,5502
20170309,CEVJ,0.616,4503
20170309,CFG,0.871,845
20170309,CFN9,0.57,4973
20170309,CFP2,0.814,6545
20170309,CFPI,0.6,7185
20170309,CFV4,0.74,3238
20170309,CGH0,0.175,5694
20170309,CGP9,0.757,4901
20170309,CGVA,0.856,6685
20170309,CGZ,0.895,46
20170309,CHJL,0.384,871
20170309,CHMG,0.016,189
20170309,CHN,0.134,2116
20170309,CHNX,0.96,8073
20170309,CIAV,0.337,255
20170309,CIF1,0.664,5924
20170309,CISF,0.761,1472
20170309,CJD3,0.367,2298
20170309,CJJZ,0.529,665
